,keystroke_idx,time,type,prev_keystrokes
250,250,59976,other,
251,251,60115,other,
252,252,60381,other,
253,253,60595,other,
254,254,60803,first,16
255,255,60952,other,
256,256,61223,other,
257,257,61368,other,
258,258,61677,other,
259,259,61814,other,
260,260,62067,other,
261,261,62216,other,
262,262,62491,other,
263,263,62632,other,
264,264,62905,other,
265,265,63051,other,
266,266,63337,other,
267,267,63477,other,
268,268,63757,other,
269,269,63903,other,
270,270,64179,other,
271,271,64324,first,16
272,272,64612,other,
273,273,64819,other,
274,274,65015,other,
275,275,65157,other,
276,276,65430,other,
277,277,65566,other,
278,278,65824,other,
279,279,65965,other,
280,280,66250,other,
281,281,66390,other,
282,282,66676,first,10
283,283,66820,other,
284,284,67095,other,
285,285,67241,other,
286,286,67513,first,3
287,287,67656,other,
288,288,67932,other,
289,289,68072,other,
290,290,68440,other,
291,291,68588,other,
292,292,68829,other,
293,293,68973,other,
294,294,69232,other,
295,295,69382,other,
296,296,69651,first,9
297,297,69797,other,
298,298,70078,other,
299,299,70219,other,
300,300,70676,other,
301,301,71025,other,
302,302,71165,other,
303,303,71381,other,
304,304,71539,other,
305,305,71835,first,8
306,306,71974,other,
307,307,72262,other,
308,308,72398,other,
309,309,72670,other,
310,310,72805,other,
311,311,73090,first,5
312,312,73231,first,0
313,313,73571,first,0
314,314,73709,first,0
315,315,73912,first,0
316,316,74055,first,0
317,317,74324,first,0
318,318,74465,first,0
319,319,74816,first,0
320,320,74955,first,0
321,321,75147,first,0
322,322,75288,first,0
323,323,75551,first,0
324,324,75686,first,0
