,keystroke_idx,time,type,prev_keystrokes
124,124,22986,other,
125,125,23098,other,
126,126,23517,first,2
127,127,23623,other,
128,128,23836,other,
129,129,24205,other,
130,130,24308,other,
131,131,24409,other,
132,132,24778,first,5
133,133,24888,other,
134,134,24994,other,
135,135,25104,other,
136,136,25481,other,
137,137,25678,other,
138,138,25785,other,
139,139,26109,other,
140,140,26313,other,
141,141,26417,other,
142,142,26714,other,
143,143,26827,other,
144,144,26930,other,
145,145,27047,other,
146,146,27374,other,
147,147,27490,other,
148,148,27593,other,
149,149,27955,other,
150,150,28158,other,
151,151,28266,first,18
152,152,28624,other,
153,153,28725,other,
154,154,28837,other,
155,155,28940,other,
156,156,29269,other,
157,157,29467,other,
158,158,29573,other,
159,159,29943,other,
160,160,30144,other,
161,161,30250,other,
162,162,30590,other,
163,163,30800,other,
164,164,30911,other,
165,165,31380,other,
166,166,31587,other,
167,167,31698,other,
168,168,31997,first,16
169,169,32100,other,
170,170,32207,other,
171,171,32312,other,
172,172,32707,other,
173,173,32897,other,
174,174,32999,other,
175,175,33425,other,
176,176,33615,other,
177,177,33731,other,
178,178,34094,other,
179,179,34199,other,
180,180,34308,other,
181,181,34421,other,
182,182,34785,other,
183,183,34894,other,
184,184,35002,other,
185,185,35109,other,
186,186,35594,other,
187,187,35698,other,
188,188,35809,other,
189,189,36255,first,20
190,190,36361,other,
191,191,36477,other,
192,192,36628,first,2
193,193,36961,other,
194,194,37163,other,
195,195,37282,other,
196,196,37654,other,
197,197,37768,other,
198,198,37962,other,
199,199,38063,other,
200,200,38383,other,
201,201,38691,other,
202,202,38820,other,
203,203,39238,first,10
204,204,39358,other,
205,205,39464,other,
206,206,39567,other,
207,207,39968,other,
208,208,40079,other,
209,209,40185,other,
210,210,40296,other,
211,211,40696,other,
212,212,40815,other,
213,213,40941,other,
214,214,41060,other,
215,215,41453,other,
216,216,41649,other,
217,217,41755,other,
218,218,42125,other,
219,219,42233,other,
220,220,42344,other,
221,221,42474,other,
222,222,42952,other,
223,223,43072,first,19
224,224,43185,other,
225,225,43290,other,
226,226,43631,other,
227,227,43733,other,
228,228,43855,other,
229,229,43969,other,
230,230,44350,other,
231,231,44453,other,
232,232,44556,other,
233,233,44667,other,
234,234,45082,other,
235,235,45184,first,11
236,236,45385,other,
237,237,45744,other,
238,238,45950,other,
239,239,46069,other,
240,240,46443,first,4
241,241,46551,other,
242,242,46763,other,
243,243,47202,other,
244,244,47414,first,3
245,245,47529,other,
246,246,47931,other,
247,247,48052,other,
248,248,48166,other,
249,249,48285,other,
250,250,48640,other,
251,251,48767,other,
252,252,48882,other,
253,253,48997,other,
254,254,49404,other,
255,255,49514,other,
256,256,49636,other,
257,257,49787,other,
258,258,50101,other,
259,259,50213,other,
260,260,50331,other,
261,261,50456,other,
262,262,50799,other,
263,263,50910,other,
264,264,51019,other,
265,265,51126,other,
266,266,51513,first,21
267,267,51630,other,
268,268,51742,other,
269,269,51855,other,
270,270,52319,other,
271,271,52522,other,
272,272,52634,other,
273,273,53048,other,
274,274,53252,other,
275,275,53357,other,
276,276,53795,other,
277,277,53900,other,
278,278,54002,other,
279,279,54106,other,
280,280,54596,other,
281,281,54704,other,
282,282,54809,other,
283,283,54911,other,
284,284,55291,first,17
285,285,55481,other,
286,286,55584,other,
287,287,55981,other,
288,288,56085,other,
289,289,56196,other,
290,290,56299,other,
291,291,56830,first,6
292,292,56938,other,
293,293,57139,first,1
294,294,57617,other,
295,295,57719,other,
296,296,57837,other,
297,297,57949,other,
298,298,58352,other,
299,299,58470,first,5
300,300,58576,other,
301,301,59047,other,
302,302,59244,other,
303,303,59722,other,
304,304,59909,other,
305,305,60018,other,
306,306,60499,other,
307,307,60693,other,
308,308,61140,other,
309,309,61333,other,
310,310,61904,other,
311,311,62102,first,11
312,312,62520,other,
313,313,62623,other,
314,314,62727,other,
315,315,62845,other,
316,316,63193,other,
317,317,63297,other,
318,318,63522,other,
319,319,63862,other,
320,320,63968,other,
321,321,64079,other,
322,322,64203,other,
323,323,64651,other,
324,324,64847,other,
325,325,65327,other,
326,326,65529,other,
327,327,65647,first,15
328,328,66065,other,
329,329,66256,other,
330,330,66364,other,
331,331,66723,other,
332,332,66916,other,
333,333,67024,other,
334,334,67339,other,
335,335,67539,other,
336,336,67646,other,
337,337,67948,first,9
338,338,68050,other,
339,339,68255,other,
340,340,68602,other,
341,341,68808,first,3
342,342,68913,other,
343,343,69205,other,
344,344,69316,other,
345,345,69431,other,
346,346,69550,other,
347,347,69951,other,
348,348,70155,other,
349,349,70267,other,
350,350,70553,other,
351,351,70753,other,
352,352,70873,first,10
353,353,71231,other,
354,354,71334,other,
355,355,71436,other,
356,356,71551,other,
357,357,71888,other,
358,358,71991,other,
359,359,72209,other,
360,360,72549,other,
361,361,72650,other,
362,362,72751,other,
363,363,72854,first,10
364,364,73222,other,
365,365,73328,other,
366,366,73518,other,
367,367,73864,other,
368,368,73970,other,
369,369,74168,other,
370,370,74525,first,6
371,371,74627,first,0
372,372,74825,first,0
373,373,75219,first,0
374,374,75340,first,0
375,375,75449,first,0
376,376,75558,first,0
377,377,75987,first,0
378,378,76091,first,0
379,379,76197,first,0
380,380,76309,first,0
