,keystroke_idx,time,type,prev_keystrokes
0,0,103,other,
1,1,416,other,
2,2,528,other,
3,3,653,other,
4,4,767,other,
5,5,1200,other,
6,6,1309,other,
7,7,1429,other,
8,8,1548,other,
9,9,2058,other,
10,10,2188,other,
11,11,2315,other,
12,12,2760,first,0
13,13,2868,other,
14,14,2987,other,
15,15,3105,other,
16,16,3668,other,
17,17,3812,other,
18,18,4388,other,
19,19,4506,other,
20,20,4643,other,
21,21,4764,first,8
22,22,5153,other,
23,23,5273,other,
24,24,5536,other,
25,25,6042,first,3
26,26,6174,other,
27,27,6302,other,
28,28,6776,other,
29,29,6919,first,3
30,30,7068,other,
31,31,7551,other,
32,32,7678,other,
33,33,8115,other,
34,34,8236,first,4
35,35,8372,other,
36,36,8497,other,
37,37,8816,other,
38,38,8940,other,
39,39,9063,other,
40,40,9192,other,
41,41,9681,other,
42,42,9803,other,
43,43,9925,other,
44,44,10276,other,
45,45,10395,other,
46,46,10516,other,
47,47,10651,other,
48,48,11035,first,13
49,49,11155,other,
50,50,11280,other,
51,51,11727,first,2
52,52,11842,other,
53,53,11965,other,
54,54,12654,other,
55,55,12791,other,
56,56,12925,other,
57,57,13395,other,
58,58,13515,other,
59,59,14251,first,7
60,60,14381,other,
61,61,14587,other,
62,62,15023,other,
63,63,15138,other,
64,64,15249,other,
65,65,15697,first,5
66,66,15823,other,
67,67,15943,other,
68,68,16069,first,2
69,69,16618,other,
70,70,16739,other,
71,71,17274,other,
72,72,17390,other,
73,73,17512,first,4
74,74,17629,other,
75,75,18082,other,
76,76,18341,other,
77,77,18467,other,
78,78,18974,other,
79,79,19088,other,
80,80,19339,other,
81,81,19904,other,
82,82,20028,other,
83,83,20153,other,
84,84,20736,other,
85,85,20857,other,
86,86,20984,other,
87,87,21108,first,13
88,88,21770,other,
89,89,22264,other,
90,90,22379,other,
91,91,22609,other,
92,92,22973,other,
93,93,23196,other,
94,94,23312,other,
95,95,23758,other,
96,96,23874,other,
97,97,23984,other,
98,98,24430,first,10
99,99,24564,other,
100,100,24676,other,
101,101,25088,first,2
102,102,25317,other,
103,103,25447,other,
104,104,25789,other,
105,105,26036,other,
106,106,26610,first,4
107,107,26725,other,
108,108,26844,other,
109,109,27206,other,
110,110,27316,other,
111,111,27437,other,
112,112,27558,other,
113,113,27923,other,
114,114,28036,other,
115,115,28156,other,
116,116,28615,other,
117,117,28822,other,
118,118,28936,other,
119,119,30072,first,12
120,120,30184,other,
121,121,30776,other,
122,122,30887,other,
123,123,31060,other,
124,124,31574,other,
125,125,31677,other,
126,126,31786,other,
127,127,31904,other,
128,128,32514,other,
129,129,32740,other,
130,130,33274,other,
131,131,33457,first,11
132,132,33566,other,
133,133,33961,other,
134,134,34068,other,
135,135,34239,other,
136,136,34954,other,
137,137,35080,other,
138,138,35191,other,
139,139,35583,other,
140,140,35698,other,
141,141,35809,other,
142,142,35928,other,
143,143,36317,other,
144,144,36419,other,
145,145,36540,other,
146,146,36659,other,
147,147,37109,other,
148,148,37230,other,
149,149,37359,other,
150,150,37766,first,18
151,151,38072,other,
152,152,38507,first,1
153,153,38614,other,
154,154,38847,other,
155,155,39324,other,
156,156,39443,other,
157,157,39553,other,
158,158,39662,other,
159,159,40084,other,
160,160,40309,other,
161,161,40413,other,
162,162,40799,first,9
163,163,40907,other,
164,164,41143,other,
165,165,41555,other,
166,166,41668,other,
167,167,41964,other,
168,168,42482,other,
169,169,42683,other,
170,170,43646,other,
171,171,44267,other,
172,172,44478,other,
173,173,44832,first,10
174,174,44949,other,
175,175,45657,other,
176,176,45762,other,
177,177,46486,other,
178,178,47094,first,4
179,179,47217,other,
180,180,47328,other,
181,181,47750,first,2
182,182,47853,other,
183,183,48066,other,
184,184,48565,other,
185,185,49364,first,3
186,186,49567,other,
187,187,50047,other,
188,188,50148,other,
189,189,50257,other,
190,190,50501,other,
191,191,51070,other,
192,192,51177,other,
193,193,51389,other,
194,194,52024,other,
195,195,52130,other,
196,196,52763,first,10
197,197,52870,other,
198,198,52979,other,
199,199,53095,other,
200,200,53747,other,
201,201,54688,other,
202,202,54799,other,
203,203,55265,other,
204,204,55372,other,
205,205,55501,other,
206,206,55604,other,
207,207,55987,other,
208,208,56108,other,
209,209,56332,other,
210,210,56689,first,13
211,211,56917,other,
212,212,57477,other,
213,213,57674,other,
214,214,57775,other,
215,215,58222,first,4
216,216,58324,other,
217,217,58763,first,1
218,218,58865,other,
219,219,58974,other,
220,220,59081,other,
221,221,59474,other,
222,222,59584,other,
223,223,59699,other,
224,224,60018,first,6
225,225,60138,other,
226,226,60286,other,
227,227,60764,other,
228,228,60992,other,
229,229,61654,other,
230,230,61763,other,
231,231,62241,other,
232,232,62813,other,
233,233,62916,other,
234,234,63138,other,
235,235,63461,other,
236,236,63580,first,11
237,237,63709,other,
238,238,64322,other,
239,239,64708,other,
240,240,64810,other,
241,241,64921,other,
242,242,65034,other,
243,243,65320,other,
244,244,65523,other,
245,245,65630,other,
246,246,65924,other,
247,247,66133,other,
248,248,66249,other,
249,249,66554,other,
250,250,66660,other,
251,251,66769,other,
252,252,66873,other,
253,253,67212,first,16
254,254,67869,other,
255,255,67976,other,
256,256,68089,other,
257,257,68204,other,
258,258,68480,other,
259,259,68666,other,
260,260,68833,other,
261,261,69384,first,7
262,262,69491,other,
263,263,70354,first,1
264,264,70463,other,
265,265,70578,other,
266,266,70916,other,
267,267,71021,other,
268,268,71128,other,
269,269,71251,other,
270,270,71792,other,
271,271,71902,other,
272,272,72021,other,
273,273,72137,other,
274,274,72637,first,10
275,275,72743,other,
276,276,72862,other,
277,277,73404,other,
278,278,73511,other,
279,279,73725,other,
280,280,74073,other,
281,281,74421,first,6
282,282,74899,other,
283,283,75013,other,
284,284,75128,other,
285,285,75614,other,
286,286,75775,first,4
287,287,75882,first,0
288,288,76280,first,0
