,keystroke_idx,time,type,prev_keystrokes
115,115,19517,other,
116,116,19636,other,
117,117,19901,other,
118,118,20026,other,
119,119,20153,other,
120,120,20284,other,
121,121,20537,other,
122,122,20653,other,
123,123,20786,other,
124,124,20922,other,
125,125,21189,first,22
126,126,21319,other,
127,127,21443,other,
128,128,21572,other,
129,129,21820,other,
130,130,21946,other,
131,131,22070,other,
132,132,22204,other,
133,133,22458,other,
134,134,22593,other,
135,135,22723,other,
136,136,22858,other,
137,137,23114,other,
138,138,23238,other,
139,139,23369,other,
140,140,23500,other,
141,141,23778,other,
142,142,23908,other,
143,143,24045,other,
144,144,24175,first,18
145,145,24423,other,
146,146,24553,other,
147,147,24677,other,
148,148,24800,first,3
149,149,25060,other,
150,150,25176,other,
151,151,25308,other,
152,152,25439,other,
153,153,25690,other,
154,154,25811,other,
155,155,25950,other,
156,156,26080,other,
157,157,26351,first,8
158,158,26476,other,
159,159,26602,other,
160,160,26987,other,
161,161,27240,other,
162,162,27372,other,
163,163,27630,other,
164,164,27881,other,
165,165,28005,other,
166,166,28300,other,
167,167,28427,other,
168,168,28563,other,
169,169,28689,other,
170,170,28940,other,
171,171,29066,other,
172,172,29325,other,
173,173,29592,other,
174,174,29722,first,16
175,175,29850,other,
176,176,29981,other,
177,177,30234,other,
178,178,30352,other,
179,179,30479,other,
180,180,30608,other,
181,181,30873,other,
182,182,31126,other,
183,183,31254,other,
184,184,31529,other,
185,185,31655,other,
186,186,31776,other,
187,187,31908,other,
188,188,32163,other,
189,189,32291,other,
190,190,32420,other,
191,191,32548,other,
192,192,32809,other,
193,193,32945,other,
194,194,33065,other,
195,195,33200,other,
196,196,33473,first,21
197,197,33592,other,
198,198,33718,other,
199,199,33843,other,
200,200,34105,other,
201,201,34230,other,
202,202,34354,other,
203,203,34479,other,
204,204,34748,other,
205,205,34878,other,
206,206,35002,other,
207,207,35399,other,
208,208,35529,other,
209,209,35666,other,
210,210,35796,other,
211,211,36065,other,
212,212,36198,other,
213,213,36321,other,
214,214,36710,other,
215,215,36834,other,
216,216,36960,other,
217,217,37097,other,
218,218,37499,first,21
219,219,37620,other,
220,220,37750,other,
221,221,38009,other,
222,222,38110,other,
223,223,38250,first,4
224,224,38384,other,
225,225,38652,other,
226,226,38789,other,
227,227,38909,other,
228,228,39039,other,
229,229,39315,other,
230,230,39569,other,
231,231,39698,other,
232,232,39952,other,
233,233,40086,other,
234,234,40208,other,
235,235,40342,other,
236,236,40605,other,
237,237,40730,first,13
238,238,40860,other,
239,239,40983,other,
240,240,41369,other,
241,241,41490,other,
242,242,41614,other,
243,243,41870,other,
244,244,42001,other,
245,245,42131,other,
246,246,42258,other,
247,247,42529,other,
248,248,42658,other,
249,249,42924,other,
250,250,43186,other,
251,251,43308,other,
252,252,43438,other,
253,253,43574,other,
254,254,43817,other,
255,255,43946,other,
256,256,44087,other,
257,257,44231,other,
258,258,44487,other,
259,259,44602,first,21
260,260,44862,other,
261,261,45136,other,
262,262,45258,other,
263,263,45394,other,
264,264,45526,other,
265,265,45776,other,
266,266,45900,other,
267,267,46033,other,
268,268,46168,other,
269,269,46430,other,
270,270,46558,other,
271,271,46685,other,
272,272,46813,first,12
273,273,47300,other,
274,274,47439,other,
275,275,47703,other,
276,276,47832,first,3
277,277,47967,other,
278,278,48100,other,
279,279,48381,other,
280,280,48508,other,
281,281,48634,other,
282,282,48764,other,
283,283,49020,first,6
284,284,49140,other,
285,285,49289,other,
286,286,49419,other,
287,287,49660,other,
288,288,49922,other,
289,289,50054,other,
290,290,50316,other,
291,291,50433,other,
292,292,50565,other,
293,293,50689,other,
294,294,50947,other,
295,295,51081,other,
296,296,51216,other,
297,297,51337,other,
298,298,51607,other,
299,299,51735,other,
300,300,51875,other,
301,301,52006,other,
302,302,52273,other,
303,303,52403,other,
304,304,52661,other,
305,305,52914,first,21
306,306,53047,other,
307,307,53173,other,
308,308,53302,other,
309,309,53555,other,
310,310,53681,other,
311,311,53810,other,
312,312,53942,other,
313,313,54196,other,
314,314,54319,other,
315,315,54459,other,
316,316,54595,other,
317,317,54866,other,
318,318,54989,other,
319,319,55115,other,
320,320,55249,other,
321,321,55514,other,
322,322,55641,other,
323,323,55764,other,
324,324,55896,other,
325,325,56154,other,
326,326,56280,other,
327,327,56408,other,
328,328,56543,other,
329,329,56838,first,23
330,330,56976,other,
331,331,57102,other,
332,332,57232,other,
333,333,57501,other,
334,334,57628,other,
335,335,57752,other,
336,336,57878,first,6
337,337,58134,other,
338,338,58393,other,
339,339,58525,first,2
340,340,58805,other,
341,341,58942,other,
342,342,59071,other,
343,343,59205,other,
344,344,59584,other,
345,345,59708,other,
346,346,59835,other,
347,347,60101,first,7
348,348,60225,other,
349,349,60358,other,
350,350,60495,other,
351,351,60769,other,
352,352,60895,other,
353,353,61023,other,
354,354,61151,other,
355,355,61467,other,
356,356,61733,other,
357,357,61863,other,
358,358,62119,other,
359,359,62245,other,
360,360,62371,other,
361,361,62492,other,
362,362,62756,other,
363,363,62872,other,
364,364,62997,other,
365,365,63124,other,
366,366,63363,other,
367,367,63488,first,19
368,368,63614,other,
369,369,63734,other,
370,370,63972,other,
371,371,64101,other,
372,372,64231,other,
373,373,64351,other,
374,374,64719,other,
375,375,64841,other,
376,376,64970,other,
377,377,65245,other,
378,378,65364,other,
379,379,65492,other,
380,380,65617,other,
381,381,65883,other,
382,382,65998,other,
383,383,66122,other,
384,384,66249,other,
385,385,66507,other,
386,386,66623,other,
387,387,66867,other,
388,388,67102,first,20
389,389,67223,other,
390,390,67355,other,
391,391,67488,other,
392,392,67753,other,
393,393,67876,other,
394,394,68008,other,
395,395,68136,other,
396,396,68374,other,
397,397,68485,other,
398,398,68616,other,
399,399,69123,other,
400,400,69248,first,11
401,401,69372,other,
402,402,69634,other,
403,403,69764,other,
404,404,69887,other,
405,405,70000,other,
406,406,70266,first,5
407,407,70398,other,
408,408,70525,other,
409,409,70655,other,
410,410,70910,other,
411,411,71172,other,
412,412,71304,other,
413,413,71557,other,
414,414,71681,other,
415,415,71801,other,
416,416,71939,other,
417,417,72193,other,
418,418,72309,other,
419,419,72444,first,12
420,420,72577,other,
421,421,72842,other,
422,422,72960,other,
423,423,73092,other,
424,424,73225,other,
425,425,73471,other,
426,426,73589,other,
427,427,73726,other,
428,428,73845,other,
429,429,74109,other,
430,430,74230,other,
431,431,74364,other,
432,432,74497,first,12
433,433,74764,other,
434,434,74879,other,
435,435,75009,other,
436,436,75132,other,
437,437,75387,other,
438,438,75517,other,
439,439,75643,other,
440,440,75768,other,
441,441,76034,first,8
442,442,76302,first,0
443,443,76426,first,0
444,444,76689,first,0
