,keystroke_idx,time,type,prev_keystrokes
216,216,58553,first,0
217,217,58676,other,
218,218,58811,other,
219,219,58940,other,
220,220,59634,other,
221,221,59757,other,
222,222,59881,other,
223,223,60025,first,6
224,224,60728,other,
225,225,60836,other,
226,226,60951,other,
227,227,61065,other,
228,228,61671,other,
229,229,61777,other,
230,230,61891,other,
231,231,62000,other,
232,232,62655,other,
233,233,62756,other,
234,234,62861,other,
235,235,62971,other,
236,236,63629,first,12
237,237,63829,other,
238,238,64561,other,
239,239,64663,other,
240,240,64769,other,
241,241,64874,other,
242,242,65483,other,
243,243,65591,other,
244,244,65693,other,
245,245,65804,other,
246,246,66525,other,
247,247,66635,other,
248,248,66748,other,
249,249,66869,other,
250,250,67531,first,13
251,251,67671,other,
252,252,67795,other,
253,253,67917,other,
254,254,68511,other,
255,255,68637,other,
256,256,68767,other,
257,257,68903,other,
258,258,69581,first,7
259,259,69690,other,
260,260,69814,other,
261,261,69934,other,
262,262,70676,first,3
263,263,70787,other,
264,264,70923,other,
265,265,71062,other,
266,266,72263,other,
267,267,72380,first,4
268,268,72509,other,
269,269,72629,other,
270,270,73305,other,
271,271,73429,other,
272,272,73561,other,
273,273,73685,other,
274,274,74532,first,6
275,275,74646,other,
276,276,74772,other,
277,277,74913,other,
278,278,75707,other,
279,279,75808,first,4
280,280,75927,first,0
281,281,76049,first,0
282,282,76662,first,0
