,keystroke_idx,time,type,prev_keystrokes
0,0,407,other,
1,1,593,other,
2,2,891,other,
3,3,1077,other,
4,4,1184,other,
5,5,1408,other,
6,6,1604,other,
7,7,1882,other,
8,8,2051,other,
9,9,2159,other,
10,10,2355,other,
11,11,2527,other,
12,12,2805,first,12
13,13,2961,other,
14,14,3336,other,
15,15,3490,other,
16,16,4103,other,
17,17,4282,other,
18,18,4384,other,
19,19,4617,other,
20,20,4781,first,7
21,21,5054,other,
22,22,5224,other,
23,23,5560,other,
24,24,5730,other,
25,25,6031,first,4
26,26,6198,other,
27,27,6456,other,
28,28,6618,other,
29,29,6884,first,3
30,30,7034,other,
31,31,7299,other,
32,32,7470,other,
33,33,7744,other,
34,34,7907,other,
35,35,8185,other,
36,36,8297,first,6
37,37,8480,other,
38,38,8647,other,
39,39,8832,other,
40,40,9120,other,
41,41,9280,other,
42,42,9586,other,
43,43,9751,other,
44,44,9886,other,
45,45,10375,other,
46,46,10549,other,
47,47,10799,first,10
48,48,10962,other,
49,49,11278,other,
50,50,11438,other,
51,51,11885,first,3
52,52,12052,other,
53,53,12334,other,
54,54,12497,other,
55,55,12722,other,
56,56,12896,other,
57,57,13266,other,
58,58,13426,other,
59,59,13668,other,
60,60,13813,other,
61,61,14062,other,
62,62,14212,first,10
63,63,14454,other,
64,64,14612,other,
65,65,14877,other,
66,66,15034,other,
67,67,15300,other,
68,68,15404,first,5
69,69,15579,other,
70,70,15731,other,
71,71,15883,other,
72,72,16119,first,3
73,73,16241,other,
74,74,16390,other,
75,75,16644,other,
76,76,16791,other,
77,77,17071,other,
78,78,17289,other,
79,79,17435,first,6
80,80,17703,other,
81,81,17858,other,
82,82,18061,other,
83,83,18194,other,
84,84,18400,other,
85,85,18547,other,
86,86,18919,other,
87,87,19077,other,
88,88,19366,other,
89,89,19511,other,
90,90,19742,other,
91,91,19898,other,
92,92,20127,other,
93,93,20274,other,
94,94,20498,other,
95,95,20649,other,
96,96,20875,other,
97,97,21020,first,17
98,98,21253,other,
99,99,21403,other,
100,100,21621,other,
101,101,21771,other,
102,102,21981,other,
103,103,22120,other,
104,104,22352,other,
105,105,22492,other,
106,106,22698,other,
107,107,22848,other,
108,108,22949,other,
109,109,23274,other,
110,110,23404,other,
111,111,23611,other,
112,112,23734,other,
113,113,23940,other,
114,114,24066,first,16
115,115,24271,other,
116,116,24387,other,
117,117,24605,other,
118,118,24721,first,3
119,119,24955,other,
120,120,25075,other,
