,keystroke_idx,time,type,prev_keystrokes
0,0,94,other,
1,1,224,other,
2,2,334,other,
3,3,545,other,
4,4,655,other,
5,5,769,other,
6,6,893,other,
7,7,1095,first,7
8,8,1205,other,
9,9,1316,other,
10,10,1429,other,
11,11,1633,other,
12,12,1742,other,
13,13,1849,other,
14,14,1956,other,
15,15,2301,other,
16,16,2422,other,
17,17,2534,other,
18,18,2757,other,
19,19,2866,other,
20,20,2976,other,
21,21,3089,other,
22,22,3299,first,14
23,23,3517,other,
24,24,3638,other,
25,25,3886,other,
26,26,3996,other,
27,27,4120,other,
28,28,4244,first,5
29,29,4506,other,
30,30,4624,other,
31,31,4752,other,
32,32,4880,other,
33,33,5114,other,
34,34,5231,other,
35,35,5349,first,6
36,36,5466,other,
37,37,5725,other,
38,38,5842,other,
39,39,5950,other,
40,40,6072,other,
41,41,6305,other,
42,42,6423,other,
43,43,6538,other,
44,44,6654,other,
45,45,6882,first,9
46,46,6998,other,
47,47,7105,other,
48,48,7219,other,
49,49,7428,other,
50,50,7537,other,
51,51,7649,other,
52,52,7766,other,
53,53,7982,other,
54,54,8092,other,
55,55,8205,other,
56,56,8321,other,
57,57,8532,other,
58,58,8641,other,
59,59,8754,other,
60,60,8874,other,
61,61,9091,other,
62,62,9216,first,16
63,63,9337,other,
64,64,9449,other,
65,65,9675,other,
66,66,9791,other,
67,67,9902,other,
68,68,10019,first,5
69,69,10250,other,
70,70,10363,other,
71,71,10467,other,
72,72,10577,other,
73,73,10811,other,
74,74,11030,other,
75,75,11160,other,
76,76,11387,other,
77,77,11498,other,
78,78,11620,other,
79,79,11977,other,
80,80,12088,other,
81,81,12204,other,
82,82,12323,other,
83,83,12547,first,14
84,84,12677,other,
85,85,13158,other,
86,86,13276,other,
87,87,13395,other,
88,88,13512,other,
89,89,13738,other,
90,90,13852,first,6
91,91,13973,other,
92,92,14097,other,
93,93,14320,other,
94,94,14441,other,
95,95,14561,first,4
96,96,14670,other,
97,97,14891,other,
98,98,15005,other,
99,99,15120,other,
100,100,15241,other,
101,101,15470,other,
102,102,15585,other,
103,103,15702,other,
104,104,15821,other,
105,105,16163,first,9
106,106,16273,other,
107,107,16394,other,
108,108,16622,other,
109,109,16863,other,
110,110,16983,other,
111,111,17206,other,
112,112,17324,other,
113,113,17441,other,
114,114,17562,other,
115,115,17783,other,
116,116,17885,other,
117,117,17997,other,
118,118,18115,other,
119,119,18340,other,
120,120,18453,other,
121,121,18569,other,
122,122,18698,other,
123,123,18918,other,
124,124,19034,other,
125,125,19145,other,
126,126,19268,other,
127,127,19515,first,21
128,128,19636,other,
129,129,19754,other,
130,130,19879,other,
131,131,20112,other,
132,132,20228,other,
133,133,20347,other,
134,134,20471,other,
135,135,20701,other,
136,136,20818,other,
137,137,20938,other,
138,138,21063,other,
139,139,21291,other,
140,140,21407,other,
141,141,21652,other,
142,142,22006,other,
143,143,22249,other,
144,144,22484,other,
145,145,22603,first,17
146,146,22841,other,
147,147,23065,other,
148,148,23188,first,2
149,149,23310,other,
150,150,23424,other,
151,151,23683,other,
152,152,23793,other,
153,153,23916,other,
154,154,24287,other,
155,155,24409,other,
156,156,24532,other,
157,157,24662,first,8
158,158,24893,other,
159,159,25014,other,
160,160,25128,other,
161,161,25256,other,
162,162,25480,other,
163,163,25601,other,
164,164,25729,other,
165,165,25862,other,
166,166,26134,other,
167,167,26255,other,
168,168,26373,other,
169,169,26497,other,
170,170,26717,other,
171,171,26953,other,
172,172,27070,other,
173,173,27330,other,
174,174,27457,other,
175,175,27574,other,
176,176,27697,other,
177,177,27937,other,
178,178,28048,other,
179,179,28161,first,21
180,180,28289,other,
181,181,28514,other,
182,182,28638,other,
183,183,28757,other,
184,184,28875,other,
185,185,29086,other,
186,186,29203,other,
187,187,29319,other,
188,188,29442,other,
189,189,29650,other,
190,190,29762,other,
191,191,29883,other,
192,192,30006,other,
193,193,30253,other,
194,194,30371,other,
195,195,30487,other,
196,196,30608,other,
197,197,30855,other,
198,198,30974,other,
199,199,31092,other,
200,200,31209,other,
201,201,31443,other,
202,202,31561,other,
203,203,31681,other,
204,204,31808,other,
205,205,32064,first,25
206,206,32188,other,
207,207,32309,other,
208,208,32438,other,
209,209,32673,other,
210,210,32800,other,
211,211,32938,other,
212,212,33069,other,
213,213,33343,other,
214,214,33461,other,
215,215,33590,other,
216,216,33714,other,
217,217,33981,other,
218,218,34108,other,
219,219,34234,other,
220,220,34360,other,
221,221,34663,other,
222,222,34790,other,
223,223,34914,other,
224,224,35033,other,
225,225,35252,other,
226,226,35364,other,
227,227,35481,other,
228,228,35604,other,
229,229,35860,first,23
230,230,35977,other,
231,231,36108,other,
232,232,36236,other,
233,233,36479,other,
234,234,36600,other,
235,235,36723,first,5
236,236,36853,other,
237,237,37069,other,
238,238,37184,other,
239,239,37299,other,
240,240,37422,other,
241,241,37645,other,
242,242,37764,other,
243,243,37893,other,
244,244,38011,other,
245,245,38249,other,
246,246,38361,other,
247,247,38477,other,
248,248,38604,other,
249,249,38832,other,
250,250,38949,other,
251,251,39068,other,
252,252,39189,first,16
253,253,39414,other,
254,254,39531,other,
255,255,39651,other,
256,256,39774,other,
257,257,40063,other,
258,258,40183,other,
259,259,40297,other,
260,260,40421,other,
261,261,40657,other,
262,262,40776,other,
263,263,40899,other,
264,264,41026,other,
265,265,41263,other,
266,266,41378,other,
267,267,41501,other,
268,268,41623,other,
269,269,41862,other,
270,270,41978,other,
271,271,42099,other,
272,272,42218,other,
273,273,42422,other,
274,274,42540,other,
275,275,42654,other,
276,276,43010,first,23
277,277,43130,other,
278,278,43253,other,
279,279,43370,other,
280,280,43625,other,
281,281,43749,other,
282,282,43857,other,
283,283,43988,other,
284,284,44221,other,
285,285,44334,other,
286,286,44457,other,
287,287,44581,other,
288,288,44807,other,
289,289,44925,other,
290,290,45037,other,
291,291,45164,other,
292,292,45385,first,15
293,293,45509,other,
294,294,45631,other,
295,295,45753,other,
296,296,45985,other,
297,297,46103,other,
298,298,46227,first,5
299,299,46367,other,
300,300,46607,other,
301,301,46727,other,
302,302,46856,other,
303,303,46985,other,
304,304,47242,first,5
305,305,47369,other,
306,306,47496,other,
307,307,47629,other,
308,308,47896,other,
309,309,48023,other,
310,310,48155,other,
311,311,48686,other,
312,312,48815,other,
313,313,48942,other,
314,314,49200,other,
315,315,49445,other,
316,316,49579,other,
317,317,49815,other,
318,318,49931,other,
319,319,50574,other,
320,320,50704,other,
321,321,50837,other,
322,322,51090,other,
323,323,51211,first,18
324,324,51349,other,
325,325,51728,other,
326,326,51850,other,
327,327,51975,other,
328,328,52105,other,
329,329,52356,other,
330,330,52488,other,
331,331,52602,other,
332,332,52734,other,
333,333,52979,other,
334,334,53102,other,
335,335,53229,other,
336,336,53354,other,
337,337,53621,other,
338,338,53743,other,
339,339,53871,other,
340,340,54041,other,
341,341,54250,other,
342,342,54370,other,
343,343,54487,other,
344,344,54614,other,
345,345,54855,other,
346,346,54982,other,
347,347,55105,first,23
348,348,55233,other,
349,349,55502,other,
350,350,55625,other,
351,351,55750,other,
352,352,55869,other,
353,353,56124,other,
354,354,56371,first,6
355,355,56502,other,
356,356,56748,other,
357,357,56878,other,
358,358,57125,first,3
359,359,57340,other,
360,360,57467,other,
361,361,57587,other,
362,362,57960,other,
363,363,58083,other,
364,364,58208,other,
365,365,58335,other,
366,366,58595,first,7
367,367,58700,other,
368,368,58834,other,
369,369,58971,other,
370,370,59210,other,
371,371,59339,other,
372,372,59455,other,
373,373,59580,other,
374,374,59838,other,
375,375,59954,other,
376,376,60085,other,
377,377,60215,other,
378,378,60466,other,
379,379,60590,other,
380,380,60712,other,
381,381,60838,other,
382,382,61099,other,
383,383,61230,other,
384,384,61349,other,
385,385,61476,other,
386,386,61719,other,
387,387,61838,other,
388,388,61958,first,21
389,389,62086,other,
390,390,62330,other,
391,391,62437,other,
392,392,62554,other,
393,393,62676,other,
394,394,63055,other,
395,395,63302,other,
396,396,63537,other,
397,397,63651,other,
398,398,63773,other,
399,399,63892,other,
400,400,64125,other,
401,401,64233,other,
402,402,64349,other,
403,403,64470,other,
404,404,64714,other,
405,405,64832,other,
406,406,64949,other,
407,407,65066,other,
408,408,65302,other,
409,409,65422,other,
410,410,65533,other,
411,411,65637,first,22
412,412,65857,other,
413,413,65971,other,
414,414,66080,other,
415,415,66192,other,
416,416,66404,other,
417,417,66513,other,
418,418,66624,other,
419,419,66743,other,
420,420,66992,other,
421,421,67103,other,
422,422,67205,other,
423,423,67313,other,
424,424,67531,other,
425,425,67643,other,
426,426,67757,first,14
427,427,67871,other,
428,428,68090,other,
429,429,68206,other,
430,430,68324,other,
431,431,68434,other,
432,432,68652,first,5
433,433,68761,other,
434,434,68871,other,
435,435,68987,other,
436,436,69308,other,
437,437,69418,other,
438,438,69741,other,
439,439,69856,other,
440,440,69973,other,
441,441,70085,other,
442,442,70325,other,
443,443,70450,other,
444,444,70565,other,
445,445,70676,other,
446,446,70998,first,13
447,447,71110,other,
448,448,71221,other,
449,449,71462,other,
450,450,71573,other,
451,451,71691,other,
452,452,71804,other,
453,453,72039,other,
454,454,72167,other,
455,455,72285,other,
456,456,72772,other,
457,457,72889,first,10
458,458,73007,other,
459,459,73225,other,
460,460,73334,other,
461,461,73446,other,
462,462,73561,other,
463,463,73803,other,
464,464,73923,other,
465,465,74034,other,
466,466,74141,other,
467,467,74383,first,9
468,468,74494,first,0
469,469,74604,first,0
470,470,74719,first,0
471,471,75048,first,0
472,472,75165,first,0
473,473,75280,first,0
474,474,75489,first,0
475,475,75603,first,0
476,476,75721,first,0
477,477,75839,first,0
478,478,76054,first,0
479,479,76162,first,0
480,480,76275,first,0
481,481,76386,first,0
482,482,76597,first,0
483,483,76708,first,0
