,keystroke_idx,time,type,prev_keystrokes
130,130,31421,other,
131,131,31750,other,
132,132,31890,other,
133,133,32102,other,
134,134,32241,other,
135,135,32590,other,
136,136,32726,other,
137,137,32945,other,
138,138,33087,other,
139,139,33363,other,
140,140,33509,first,17
141,141,33813,other,
142,142,33950,other,
143,143,34264,other,
144,144,34402,other,
145,145,34758,other,
146,146,34963,other,
147,147,35332,other,
148,148,35468,other,
149,149,35813,other,
150,150,35954,other,
151,151,36297,other,
152,152,36433,other,
153,153,36745,other,
154,154,36895,other,
155,155,37176,other,
156,156,37320,other,
157,157,37688,first,16
158,158,37821,other,
159,159,38053,other,
160,160,38174,first,2
161,161,38313,other,
162,162,38532,other,
163,163,38732,other,
164,164,38943,other,
165,165,39079,other,
166,166,39364,other,
167,167,39500,other,
168,168,39781,other,
169,169,39920,other,
170,170,40199,other,
171,171,40338,other,
172,172,40636,other,
173,173,40769,first,12
174,174,41052,other,
175,175,41186,other,
176,176,41540,other,
177,177,41681,other,
178,178,41892,other,
179,179,42019,other,
180,180,42391,other,
181,181,42514,other,
182,182,42734,other,
183,183,42869,other,
184,184,43160,other,
185,185,43304,other,
186,186,43594,other,
187,187,43734,other,
188,188,44020,other,
189,189,44162,other,
190,190,44464,other,
191,191,44603,first,17
192,192,44892,other,
193,193,45032,other,
194,194,45327,other,
195,195,45462,other,
196,196,45757,other,
197,197,45897,other,
198,198,46183,other,
199,199,46327,other,
200,200,46592,other,
201,201,46729,first,9
202,202,47014,other,
203,203,47224,other,
204,204,47453,other,
205,205,47605,other,
206,206,47909,first,4
207,207,48048,other,
208,208,48344,other,
209,209,48484,other,
210,210,48773,first,3
211,211,48919,other,
212,212,49229,other,
213,213,49444,other,
214,214,49673,other,
215,215,49811,other,
216,216,50129,other,
217,217,50266,other,
218,218,50555,other,
219,219,50689,other,
220,220,50986,other,
221,221,51127,other,
222,222,51408,other,
223,223,51550,other,
224,224,51859,other,
225,225,52008,other,
226,226,52301,other,
227,227,52432,other,
228,228,52719,other,
229,229,52855,first,18
230,230,53144,other,
231,231,53281,other,
232,232,53563,other,
233,233,53702,other,
234,234,54135,other,
235,235,54419,other,
236,236,54555,other,
237,237,54841,other,
238,238,54977,other,
239,239,55258,other,
240,240,55391,other,
241,241,55681,other,
242,242,55821,other,
243,243,56099,other,
244,244,56233,other,
245,245,56585,first,15
246,246,56722,other,
247,247,56996,other,
248,248,57139,other,
249,249,57350,other,
250,250,57486,other,
251,251,57754,other,
252,252,57962,first,6
253,253,58167,other,
254,254,58298,other,
255,255,58582,first,2
256,256,58717,other,
257,257,59002,other,
258,258,59139,other,
259,259,59420,other,
260,260,59558,other,
261,261,59831,other,
262,262,59976,first,6
263,263,60268,other,
264,264,60402,other,
265,265,60699,other,
266,266,60831,other,
267,267,61141,other,
268,268,61273,other,
269,269,61561,other,
270,270,61694,other,
271,271,61989,other,
272,272,62133,other,
273,273,62421,other,
274,274,62560,other,
275,275,62858,other,
276,276,62999,other,
277,277,63279,other,
278,278,63442,other,
279,279,63746,first,16
280,280,63879,other,
281,281,64158,other,
282,282,64296,other,
283,283,64569,other,
284,284,64703,other,
285,285,65040,other,
286,286,65177,other,
287,287,65384,other,
288,288,65523,other,
289,289,65799,other,
290,290,65941,other,
291,291,66216,other,
292,292,66352,other,
293,293,66634,other,
294,294,66773,other,
295,295,67057,other,
296,296,67188,first,16
297,297,67460,other,
298,298,67594,other,
299,299,67849,other,
300,300,67981,other,
301,301,68263,other,
302,302,68396,other,
303,303,68674,other,
304,304,68806,other,
305,305,69087,other,
306,306,69217,other,
307,307,69469,first,10
308,308,69596,other,
309,309,69878,other,
310,310,70072,other,
311,311,70329,first,3
312,312,70458,other,
313,313,70611,other,
314,314,70739,other,
315,315,70999,other,
316,316,71132,other,
317,317,71370,other,
318,318,71572,other,
319,319,71800,other,
320,320,71939,other,
321,321,72160,other,
322,322,72292,other,
323,323,72513,first,11
324,324,72648,other,
325,325,72861,other,
326,326,72998,other,
327,327,73216,other,
328,328,73353,other,
329,329,73570,other,
330,330,73756,other,
331,331,73983,other,
332,332,74128,other,
333,333,74452,first,9
334,334,74609,other,
335,335,74925,other,
336,336,75087,other,
337,337,75390,other,
338,338,75539,other,
339,339,75786,first,5
340,340,75926,first,0
341,341,76076,first,0
342,342,76224,first,0
343,343,76382,first,0
344,344,76622,first,0
