,keystroke_idx,time,type,prev_keystrokes
171,171,32545,other,
172,172,32886,other,
173,173,33042,other,
174,174,33192,other,
175,175,33347,other,
176,176,33684,first,18
177,177,33856,other,
178,178,34024,other,
179,179,34186,other,
180,180,34451,other,
181,181,34770,other,
182,182,34942,other,
183,183,35229,other,
184,184,35425,other,
185,185,35588,other,
186,186,35748,other,
187,187,36408,other,
188,188,36583,other,
189,189,36941,other,
190,190,37114,other,
191,191,37294,other,
192,192,37457,first,15
193,193,37792,other,
194,194,37959,other,
195,195,38130,other,
196,196,38306,first,3
197,197,38625,other,
198,198,38799,other,
199,199,38967,other,
200,200,39296,other,
201,201,39456,other,
202,202,39611,other,
203,203,39767,other,
204,204,40080,other,
205,205,40243,other,
206,206,40401,other,
207,207,40572,other,
208,208,40912,first,11
209,209,41067,other,
210,210,41226,other,
211,211,41371,other,
212,212,41721,other,
213,213,41891,other,
214,214,42051,other,
215,215,42213,other,
216,216,42415,other,
217,217,42571,other,
218,218,42725,other,
219,219,42891,other,
220,220,43161,other,
221,221,43323,other,
222,222,43496,other,
223,223,43658,other,
224,224,43972,other,
225,225,44136,other,
226,226,44295,other,
227,227,44453,other,
228,228,44758,first,19
229,229,44918,other,
230,230,45077,other,
231,231,45239,other,
232,232,45541,other,
233,233,45706,other,
234,234,45877,other,
235,235,46046,other,
236,236,46333,other,
237,237,46489,other,
238,238,46656,other,
239,239,46806,first,10
240,240,46976,other,
241,241,47246,other,
242,242,47402,other,
243,243,47566,other,
244,244,47734,other,
245,245,47976,first,5
246,246,48133,other,
247,247,48459,other,
248,248,48616,other,
249,249,48890,first,3
250,250,49058,other,
251,251,49219,other,
252,252,49379,other,
253,253,49639,other,
254,254,49791,other,
255,255,49945,other,
256,256,50106,other,
257,257,50362,other,
258,258,50525,other,
259,259,50685,other,
260,260,50834,other,
261,261,51076,other,
262,262,51226,other,
263,263,51378,other,
264,264,51531,other,
265,265,51745,other,
266,266,51925,other,
267,267,52094,other,
268,268,52261,other,
269,269,52536,other,
270,270,52694,other,
271,271,52861,first,21
272,272,53016,other,
273,273,53271,other,
274,274,53430,other,
275,275,53587,other,
276,276,54035,other,
277,277,54201,other,
278,278,54356,other,
279,279,54510,other,
280,280,54765,other,
281,281,54923,other,
282,282,55072,other,
283,283,55229,other,
284,284,55541,other,
285,285,55711,other,
286,286,55865,other,
287,287,56025,other,
288,288,56260,other,
289,289,56417,other,
290,290,56580,first,18
291,291,56836,other,
292,292,57003,other,
293,293,57170,other,
294,294,57331,other,
295,295,57822,other,
296,296,57979,first,5
297,297,58145,other,
298,298,58356,other,
299,299,58519,first,2
300,300,58682,other,
301,301,58844,other,
302,302,59096,other,
303,303,59263,other,
304,304,59415,other,
305,305,59580,other,
306,306,59803,other,
307,307,59963,first,7
308,308,60118,other,
309,309,60277,other,
310,310,60603,other,
311,311,60773,other,
312,312,60934,other,
313,313,61098,other,
314,314,61313,other,
315,315,61483,other,
316,316,61644,other,
317,317,61803,other,
318,318,62064,other,
319,319,62234,other,
320,320,62399,other,
321,321,62551,other,
322,322,62853,other,
323,323,63154,other,
324,324,63308,other,
325,325,63764,first,17
326,326,63915,other,
327,327,64075,other,
328,328,64315,other,
329,329,64468,other,
330,330,64620,other,
331,331,64779,other,
332,332,65006,other,
333,333,65160,other,
334,334,65303,other,
335,335,65446,other,
336,336,65675,other,
337,337,65974,other,
338,338,66127,other,
339,339,66419,other,
340,340,66739,other,
341,341,67104,first,15
342,342,67261,other,
343,343,67413,other,
344,344,67563,other,
345,345,67789,other,
346,346,67944,other,
347,347,68096,other,
348,348,68248,other,
349,349,68455,other,
350,350,68601,other,
351,351,68748,other,
352,352,68899,other,
353,353,69106,other,
354,354,69267,first,12
355,355,69415,other,
356,356,69563,other,
357,357,69776,other,
358,358,69923,other,
359,359,70083,other,
360,360,70248,first,5
361,361,70508,other,
362,362,70663,other,
363,363,70814,other,
364,364,70957,other,
365,365,71259,other,
366,366,71427,other,
367,367,71587,other,
368,368,71741,other,
369,369,71965,other,
370,370,72122,other,
371,371,72288,other,
372,372,72470,first,11
373,373,72706,other,
374,374,72872,other,
375,375,73029,other,
376,376,73193,other,
377,377,73400,other,
378,378,73560,other,
379,379,73718,other,
380,380,73876,other,
381,381,74362,other,
382,382,74518,first,9
383,383,74673,other,
384,384,74915,other,
385,385,75057,other,
386,386,75210,other,
387,387,75364,other,
388,388,75579,other,
389,389,75737,other,
390,390,75895,first,7
391,391,76063,first,0
392,392,76297,first,0
393,393,76450,first,0
394,394,76600,first,0
