,keystroke_idx,time,type,prev_keystrokes
165,165,32016,other,
166,166,32148,other,
167,167,32272,other,
168,168,32398,other,
169,169,32663,other,
170,170,32775,other,
171,171,32896,other,
172,172,33022,other,
173,173,33412,first,18
174,174,33541,other,
175,175,33669,other,
176,176,33801,other,
177,177,34184,other,
178,178,34308,other,
179,179,34430,other,
180,180,34561,other,
181,181,34954,other,
182,182,35087,other,
183,183,35225,other,
184,184,35361,other,
185,185,35720,other,
186,186,35851,other,
187,187,35991,other,
188,188,36127,other,
189,189,36598,other,
190,190,36733,other,
191,191,36865,other,
192,192,36989,other,
193,193,37391,first,19
194,194,37536,other,
195,195,37658,other,
196,196,37767,other,
197,197,38148,first,3
198,198,38267,other,
199,199,38396,other,
200,200,38525,other,
201,201,38907,other,
202,202,39038,other,
203,203,39170,other,
204,204,39296,other,
205,205,39686,other,
206,206,39822,other,
207,207,39943,other,
208,208,40075,other,
209,209,40448,other,
210,210,40569,other,
211,211,40693,other,
212,212,40822,first,14
213,213,41220,other,
214,214,41350,other,
215,215,41484,other,
216,216,41614,other,
217,217,41999,other,
218,218,42129,other,
219,219,42257,other,
220,220,42390,other,
221,221,42765,other,
222,222,42897,other,
223,223,43031,other,
224,224,43165,other,
225,225,43523,other,
226,226,43661,other,
227,227,43793,other,
228,228,43925,other,
229,229,44422,other,
230,230,44554,first,17
231,231,44682,other,
232,232,44813,other,
233,233,45191,other,
234,234,45330,other,
235,235,45473,other,
236,236,45625,other,
237,237,46082,other,
238,238,46223,other,
239,239,46345,other,
240,240,46478,other,
241,241,46842,first,10
242,242,46979,other,
243,243,47119,other,
244,244,47259,other,
245,245,47614,other,
246,246,47754,first,4
247,247,47890,other,
248,248,48022,other,
249,249,48390,other,
250,250,48520,other,
251,251,48658,other,
252,252,48788,first,5
253,253,49150,other,
254,254,49280,other,
255,255,49416,other,
256,256,49541,other,
257,257,49919,other,
258,258,50048,other,
259,259,50161,other,
260,260,50298,other,
261,261,50688,other,
262,262,50820,other,
263,263,50954,other,
264,264,51083,other,
265,265,51460,other,
266,266,51589,other,
267,267,51717,other,
268,268,51847,other,
269,269,52227,other,
270,270,52350,other,
271,271,52481,other,
272,272,52621,other,
273,273,53004,first,20
274,274,53141,first,0
275,275,53267,first,0
276,276,53396,first,0
277,277,53758,first,0
278,278,53892,first,0
279,279,54028,first,0
280,280,54161,first,0
281,281,54534,first,0
282,282,54676,first,0
283,283,54810,first,0
284,284,54950,first,0
