,keystroke_idx,time,type,prev_keystrokes
286,286,56181,other,
287,287,56304,other,
288,288,56426,other,
289,289,56555,other,
290,290,56959,first,19
291,291,57090,other,
292,292,57214,other,
293,293,57337,other,
294,294,57752,other,
295,295,57876,first,4
296,296,58003,other,
297,297,58128,other,
298,298,58652,first,2
299,299,58774,other,
300,300,58892,other,
301,301,59010,other,
302,302,59263,other,
303,303,59404,other,
304,304,59538,other,
305,305,59667,other,
306,306,60039,first,7
307,307,60168,other,
308,308,60290,other,
309,309,60417,other,
310,310,60799,other,
311,311,60931,other,
312,312,61066,other,
313,313,61196,other,
314,314,61582,other,
315,315,61727,other,
316,316,61856,other,
317,317,61986,other,
318,318,62209,other,
319,319,62347,other,
320,320,62485,other,
321,321,62612,other,
322,322,62980,other,
323,323,63158,other,
324,324,63298,other,
325,325,63461,other,
326,326,63900,first,19
327,327,64036,other,
328,328,64167,other,
329,329,64298,other,
330,330,64903,other,
331,331,65042,other,
332,332,65169,other,
333,333,65317,other,
334,334,65680,other,
335,335,65808,other,
336,336,65945,other,
337,337,66089,other,
338,338,66432,other,
339,339,66591,other,
340,340,66725,other,
341,341,66859,other,
342,342,67325,first,15
343,343,67474,other,
344,344,67615,other,
345,345,67755,other,
346,346,68099,other,
347,347,68241,other,
348,348,68365,other,
349,349,68500,other,
350,350,68860,other,
351,351,68995,other,
352,352,69123,other,
353,353,69249,first,10
354,354,69630,other,
355,355,69772,other,
356,356,69910,other,
357,357,70037,other,
358,358,70535,first,4
359,359,70666,other,
360,360,70789,other,
361,361,70920,other,
362,362,71456,other,
363,363,71585,other,
364,364,71707,other,
365,365,71834,other,
366,366,72224,other,
367,367,72343,first,8
368,368,72475,other,
369,369,72597,other,
370,370,72982,other,
371,371,73110,other,
372,372,73230,other,
373,373,73359,other,
374,374,73747,other,
375,375,73873,other,
376,376,73992,other,
377,377,74124,other,
378,378,74505,first,10
379,379,74619,other,
380,380,74757,other,
381,381,74884,other,
382,382,75279,other,
383,383,75404,other,
384,384,75544,other,
385,385,75690,other,
386,386,76051,first,7
387,387,76191,first,0
388,388,76316,first,0
389,389,76460,first,0
