,keystroke_idx,time,type,prev_keystrokes
0,0,82,other,
1,1,318,other,
2,2,419,other,
3,3,609,other,
4,4,823,other,
5,5,1016,other,
6,6,1283,other,
7,7,1385,other,
8,8,1568,other,
9,9,1882,other,
10,10,2073,other,
11,11,2301,other,
12,12,2489,other,
13,13,2791,first,0
14,14,2970,other,
15,15,3261,other,
16,16,3440,other,
17,17,3754,other,
18,18,3938,other,
19,19,4236,other,
20,20,4431,other,
21,21,4744,first,7
22,22,4926,other,
23,23,5210,other,
24,24,5423,other,
25,25,5695,other,
26,26,5796,first,4
27,27,5982,other,
28,28,6157,other,
29,29,6339,other,
30,30,6644,other,
31,31,6832,first,4
32,32,7111,other,
33,33,7298,other,
34,34,7668,other,
35,35,7846,other,
36,36,8019,other,
37,37,8208,first,5
38,38,8485,other,
39,39,8669,other,
40,40,9055,other,
41,41,9239,other,
42,42,9455,other,
43,43,9639,other,
44,44,9925,other,
45,45,10109,other,
46,46,10400,other,
47,47,10585,other,
48,48,10856,first,10
49,49,11039,other,
50,50,11308,other,
51,51,11478,other,
52,52,11764,first,3
53,53,11940,other,
54,54,12223,other,
55,55,12402,other,
56,56,12693,other,
57,57,12867,other,
58,58,13158,other,
59,59,13259,other,
60,60,13434,other,
61,61,13623,other,
62,62,13800,other,
63,63,14090,first,10
64,64,14265,other,
65,65,14532,other,
66,66,14982,other,
67,67,15158,other,
68,68,15431,first,4
69,69,15611,other,
70,70,15897,other,
71,71,16072,first,2
72,72,16338,other,
73,73,16509,other,
74,74,16762,other,
75,75,16918,other,
76,76,17268,other,
77,77,17427,first,5
78,78,17608,other,
79,79,17758,other,
80,80,18008,other,
81,81,18153,other,
82,82,18388,other,
83,83,18542,other,
84,84,18803,other,
85,85,18945,other,
86,86,19186,other,
87,87,19303,other,
88,88,19516,other,
89,89,19628,other,
90,90,19851,other,
91,91,19968,other,
92,92,20192,other,
93,93,20308,other,
94,94,20529,other,
95,95,20647,other,
96,96,20863,other,
97,97,20979,other,
98,98,21209,first,20
99,99,21328,other,
100,100,21565,other,
101,101,21683,other,
102,102,21917,other,
103,103,22033,other,
104,104,22265,other,
105,105,22377,other,
106,106,22611,other,
107,107,22722,other,
108,108,22981,other,
109,109,23115,other,
110,110,23508,other,
111,111,23631,other,
112,112,23870,other,
113,113,23995,other,
114,114,24273,first,15
115,115,24393,other,
116,116,24561,other,
117,117,24680,other,
118,118,24921,first,3
119,119,25045,other,
120,120,25281,other,
121,121,25407,other,
122,122,25642,other,
123,123,25760,other,
124,124,25981,other,
125,125,26097,other,
126,126,26367,first,7
127,127,26480,other,
128,128,26642,other,
129,129,26765,other,
130,130,26994,other,
131,131,27109,other,
132,132,27329,other,
133,133,27440,other,
134,134,27657,other,
135,135,27761,other,
136,136,27991,other,
137,137,28096,other,
138,138,28311,other,
139,139,28414,other,
140,140,28627,other,
141,141,28740,other,
142,142,28955,other,
143,143,29057,other,
144,144,29283,other,
145,145,29392,other,
146,146,29625,other,
147,147,29732,first,20
148,148,29946,other,
149,149,30054,other,
150,150,30286,other,
151,151,30399,other,
152,152,30622,other,
153,153,30732,other,
154,154,30956,other,
155,155,31067,other,
156,156,31297,other,
157,157,31415,other,
158,158,31651,other,
159,159,31824,other,
160,160,31985,other,
161,161,32090,other,
162,162,32316,other,
163,163,32426,other,
164,164,32656,other,
165,165,32778,other,
166,166,32994,other,
167,167,33112,other,
168,168,33332,other,
169,169,33446,first,21
170,170,33674,other,
171,171,33794,other,
172,172,34007,other,
173,173,34121,other,
174,174,34342,other,
175,175,34450,other,
176,176,34675,other,
177,177,34787,other,
178,178,34989,other,
179,179,35104,other,
180,180,35302,other,
181,181,35458,other,
182,182,35703,other,
183,183,35822,other,
184,184,36106,other,
185,185,36246,other,
186,186,36487,other,
187,187,36668,other,
188,188,36940,other,
189,189,37056,other,
190,190,37288,other,
191,191,37409,first,21
192,192,37629,other,
193,193,37749,other,
194,194,37969,other,
195,195,38078,other,
196,196,38292,first,4
197,197,38458,other,
198,198,38607,other,
199,199,38716,other,
200,200,38934,other,
201,201,39039,other,
202,202,39249,other,
203,203,39356,other,
204,204,39577,other,
205,205,39684,other,
206,206,39911,other,
207,207,40031,other,
208,208,40251,other,
209,209,40366,other,
210,210,40476,other,
211,211,40613,other,
212,212,40753,first,15
213,213,41009,other,
214,214,41122,other,
215,215,41338,other,
216,216,41450,other,
217,217,41699,other,
218,218,41810,other,
219,219,42030,other,
220,220,42144,other,
221,221,42374,other,
222,222,42493,other,
223,223,42714,other,
224,224,42832,other,
225,225,43054,other,
226,226,43222,other,
227,227,43390,other,
228,228,43507,other,
229,229,43730,other,
230,230,43868,other,
231,231,44094,other,
232,232,44207,other,
233,233,44434,other,
234,234,44555,first,21
235,235,44759,other,
236,236,44873,other,
237,237,45096,other,
238,238,45209,other,
239,239,45457,other,
240,240,45784,other,
241,241,45893,other,
242,242,46110,other,
243,243,46234,other,
244,244,46444,other,
245,245,46609,other,
246,246,46766,first,11
247,247,46913,other,
248,248,47072,other,
249,249,47188,other,
250,250,47484,other,
251,251,47601,other,
252,252,47757,first,5
253,253,47877,other,
254,254,48089,other,
255,255,48206,other,
256,256,48441,other,
257,257,48555,other,
258,258,48761,other,
259,259,48873,first,6
260,260,49098,other,
261,261,49215,other,
262,262,49439,other,
263,263,49549,other,
264,264,49763,other,
265,265,49874,other,
266,266,50081,other,
267,267,50197,other,
268,268,50410,other,
269,269,50528,other,
270,270,50759,other,
271,271,50878,other,
272,272,51156,other,
273,273,51271,other,
274,274,51429,other,
275,275,51532,other,
276,276,51762,other,
277,277,51872,other,
278,278,52103,other,
279,279,52218,other,
280,280,52443,other,
