,keystroke_idx,time,type,prev_keystrokes,keystrokes_since
0,0,230,first,0,
1,1,404,other,,1.0
2,2,858,other,,2.0
3,3,1052,other,,3.0
4,4,1512,first,3,
5,5,1804,first,0,
6,6,2084,first,0,
7,7,2278,other,,0.0
8,8,2767,first,1,
9,9,2978,first,0,
10,10,3271,other,,0.0
11,11,3433,other,,1.0
12,12,4039,first,2,
13,13,4152,other,,0.0
14,14,4261,other,,1.0
15,15,4586,other,,2.0
16,16,4687,other,,3.0
17,17,5201,first,4,
18,18,5404,first,0,
19,19,5888,other,,0.0
20,20,5992,other,,1.0
21,21,6115,other,,2.0
22,22,6230,other,,3.0
23,23,6511,other,,4.0
24,24,6714,other,,5.0
25,25,6818,other,,6.0
26,26,7108,other,,7.0
27,27,7309,other,,8.0
28,28,7840,first,9,
29,29,7942,first,0,
30,30,8139,other,,0.0
31,31,8493,first,1,
32,32,8772,first,0,
33,33,9265,other,,0.0
34,34,9452,other,,1.0
35,35,9897,other,,2.0
36,36,9998,other,,3.0
37,37,10215,other,,4.0
38,38,10537,other,,5.0
39,39,10860,first,6,
40,40,11232,other,,0.0
41,41,11427,first,1,
42,42,11897,first,0,
43,43,11998,other,,0.0
44,44,12105,other,,1.0
45,45,12210,other,,2.0
46,46,12521,other,,3.0
47,47,12734,first,4,
48,48,12848,other,,0.0
49,49,13120,first,1,
50,50,13312,first,0,
51,51,13418,other,,0.0
52,52,13786,other,,1.0
53,53,13890,other,,2.0
54,54,13991,other,,3.0
55,55,14440,first,4,
56,56,14636,first,0,
57,57,14743,other,,0.0
58,58,15102,first,1,
59,59,15211,other,,0.0
60,60,15315,other,,1.0
61,61,15422,other,,2.0
62,62,15992,first,3,
63,63,16094,other,,0.0
64,64,16313,other,,1.0
65,65,16555,other,,2.0
66,66,16664,other,,3.0
67,67,16770,other,,4.0
68,68,16873,other,,5.0
69,69,17200,first,6,
70,70,17305,other,,0.0
71,71,17418,other,,1.0
72,72,17809,other,,2.0
73,73,17999,other,,3.0
74,74,18108,other,,4.0
75,75,18443,first,5,
76,76,18642,other,,0.0
77,77,19044,other,,1.0
78,78,19244,other,,2.0
79,79,19754,other,,3.0
80,80,19859,other,,4.0
81,81,19980,other,,5.0
82,82,20314,other,,6.0
83,83,20506,first,7,
84,84,20615,other,,0.0
85,85,20996,other,,1.0
86,86,21182,other,,2.0
87,87,21283,first,3,
88,88,21688,first,0,
89,89,21886,other,,0.0
90,90,22326,first,1,
91,91,22524,other,,0.0
92,92,23017,first,1,
93,93,23265,first,0,
94,94,23620,first,0,
95,95,23828,other,,0.0
96,96,24225,other,,1.0
97,97,24424,other,,2.0
98,98,24874,first,3,
99,99,25052,other,,0.0
100,100,25453,other,,1.0
101,101,25594,other,,2.0
102,102,26009,first,3,
103,103,26170,other,,0.0
104,104,26534,other,,1.0
105,105,26695,other,,2.0
106,106,26844,other,,3.0
107,107,27152,first,4,
108,108,27322,other,,0.0
109,109,27816,other,,1.0
110,110,28015,other,,2.0
111,111,28548,other,,3.0
112,112,28716,other,,4.0
113,113,29097,other,,5.0
114,114,29270,other,,6.0
115,115,29758,other,,7.0
116,116,29859,other,,8.0
117,117,30051,other,,9.0
118,118,30451,first,10,
119,119,30633,first,0,
120,120,31120,other,,0.0
121,121,31413,other,,1.0
122,122,31849,first,2,
123,123,32013,other,,0.0
124,124,32624,other,,1.0
125,125,32832,other,,2.0
126,126,33357,other,,3.0
127,127,33534,other,,4.0
128,128,34078,first,5,
129,129,34261,other,,0.0
