,keystroke_idx,time,type,prev_keystrokes,keystrokes_since
132,132,25614,first,3,
133,133,25753,other,,0.0
134,134,25887,first,1,
135,135,26018,other,,0.0
136,136,26366,first,1,
137,137,26501,first,0,
138,138,26644,other,,0.0
139,139,26773,other,,1.0
140,140,27274,other,,2.0
141,141,27419,first,3,
142,142,27554,other,,0.0
143,143,27686,other,,1.0
144,144,28292,other,,2.0
145,145,28431,first,3,
146,146,28566,other,,0.0
147,147,28693,first,1,
148,148,29071,other,,0.0
149,149,29202,other,,1.0
150,150,29329,other,,2.0
151,151,29453,other,,3.0
152,152,29824,first,4,
153,153,29951,other,,0.0
154,154,30079,other,,1.0
155,155,30212,other,,2.0
156,156,30480,other,,3.0
157,157,30614,other,,4.0
158,158,30741,other,,5.0
159,159,30866,other,,6.0
160,160,31237,other,,7.0
161,161,31368,other,,8.0
162,162,31491,other,,9.0
163,163,31617,other,,10.0
164,164,31991,other,,11.0
165,165,32119,other,,12.0
166,166,32251,other,,13.0
167,167,32384,other,,14.0
168,168,32778,other,,15.0
169,169,32905,other,,16.0
170,170,33030,other,,17.0
171,171,33165,first,18,
172,172,33546,first,0,
173,173,33678,other,,0.0
174,174,33808,other,,1.0
175,175,33948,other,,2.0
176,176,34326,first,3,
177,177,34453,other,,0.0
178,178,34586,first,1,
179,179,34717,other,,0.0
180,180,35071,other,,1.0
181,181,35215,other,,2.0
182,182,35362,other,,3.0
183,183,35504,other,,4.0
184,184,35834,other,,5.0
185,185,35973,other,,6.0
186,186,36112,other,,7.0
187,187,36263,other,,8.0
188,188,36748,other,,9.0
189,189,36888,first,10,
190,190,37035,other,,0.0
191,191,37190,other,,1.0
192,192,37522,first,2,
193,193,37660,other,,0.0
194,194,37796,other,,1.0
195,195,37933,first,2,
196,196,38275,first,0,
197,197,38412,other,,0.0
198,198,38549,other,,1.0
199,199,38677,other,,2.0
200,200,39051,other,,3.0
201,201,39171,other,,4.0
202,202,39305,other,,5.0
203,203,39438,other,,6.0
204,204,39810,other,,7.0
205,205,39948,other,,8.0
206,206,40082,other,,9.0
207,207,40217,first,10,
208,208,40582,other,,0.0
209,209,40717,first,1,
210,210,40852,other,,0.0
211,211,40992,other,,1.0
212,212,41365,other,,2.0
213,213,41497,other,,3.0
214,214,41626,other,,4.0
215,215,41761,other,,5.0
216,216,41989,other,,6.0
217,217,42120,other,,7.0
218,218,42257,other,,8.0
219,219,42385,other,,9.0
220,220,42751,other,,10.0
221,221,42890,other,,11.0
222,222,43026,other,,12.0
223,223,43162,other,,13.0
224,224,43517,other,,14.0
225,225,43649,other,,15.0
226,226,43786,first,16,
227,227,43913,other,,0.0
228,228,44295,other,,1.0
229,229,44429,other,,2.0
230,230,44562,first,3,
231,231,44928,first,0,
232,232,45073,other,,0.0
233,233,45211,other,,1.0
234,234,45341,other,,2.0
235,235,45696,other,,3.0
236,236,45833,other,,4.0
237,237,45971,other,,5.0
238,238,46472,first,6,
239,239,46610,other,,0.0
240,240,46736,first,1,
241,241,46876,other,,0.0
242,242,47235,other,,1.0
243,243,47376,other,,2.0
244,244,47510,first,3,
245,245,47639,other,,0.0
246,246,48012,first,1,
247,247,48151,other,,0.0
248,248,48292,other,,1.0
249,249,48437,other,,2.0
250,250,48796,first,3,
251,251,48942,other,,0.0
252,252,49089,other,,1.0
253,253,49243,other,,2.0
254,254,49668,first,3,
255,255,49812,other,,0.0
256,256,49954,first,1,
257,257,50115,other,,0.0
258,258,50579,other,,1.0
259,259,50724,other,,2.0
260,260,50868,other,,3.0
261,261,51005,other,,4.0
262,262,51458,other,,5.0
263,263,51600,other,,6.0
264,264,51739,other,,7.0
265,265,51871,other,,8.0
266,266,52211,other,,9.0
267,267,52342,first,10,
268,268,52466,other,,0.0
269,269,52589,other,,1.0
270,270,53113,first,2,
271,271,53259,other,,0.0
272,272,53397,other,,1.0
273,273,53525,other,,2.0
274,274,54026,other,,3.0
275,275,54161,other,,4.0
276,276,54286,other,,5.0
277,277,54418,other,,6.0
278,278,54677,other,,7.0
279,279,54796,other,,8.0
280,280,54920,other,,9.0
281,281,55042,other,,10.0
282,282,55423,other,,11.0
283,283,55543,other,,12.0
284,284,55671,other,,13.0
285,285,55792,other,,14.0
286,286,56181,first,15,
287,287,56304,other,,0.0
288,288,56426,other,,1.0
289,289,56555,other,,2.0
290,290,56959,first,3,
291,291,57090,first,0,
292,292,57214,other,,0.0
293,293,57337,other,,1.0
294,294,57752,other,,2.0
295,295,57876,first,3,
296,296,58003,other,,0.0
297,297,58128,other,,1.0
298,298,58652,first,2,
299,299,58774,other,,0.0
300,300,58892,other,,1.0
301,301,59010,other,,2.0
302,302,59263,other,,3.0
303,303,59404,first,4,
304,304,59538,other,,0.0
305,305,59667,first,1,
306,306,60039,first,0,
307,307,60168,first,0,
308,308,60290,other,,0.0
309,309,60417,other,,1.0
310,310,60799,other,,2.0
311,311,60931,other,,3.0
312,312,61066,other,,4.0
313,313,61196,first,5,
314,314,61582,other,,0.0
315,315,61727,other,,1.0
316,316,61856,other,,2.0
317,317,61986,other,,3.0
318,318,62209,first,4,
319,319,62347,other,,0.0
320,320,62485,first,1,
321,321,62612,other,,0.0
322,322,62980,other,,1.0
323,323,63158,other,,2.0
324,324,63298,other,,3.0
325,325,63461,other,,4.0
326,326,63900,first,5,
327,327,64036,other,,0.0
328,328,64167,other,,1.0
329,329,64298,other,,2.0
330,330,64903,other,,3.0
331,331,65042,other,,4.0
332,332,65169,other,,5.0
333,333,65317,other,,6.0
334,334,65680,other,,7.0
335,335,65808,other,,8.0
336,336,65945,other,,9.0
337,337,66089,other,,10.0
338,338,66432,first,11,
339,339,66591,other,,0.0
340,340,66725,other,,1.0
341,341,66859,other,,2.0
342,342,67325,first,3,
343,343,67474,first,0,
344,344,67615,other,,0.0
345,345,67755,other,,1.0
346,346,68099,other,,2.0
347,347,68241,other,,3.0
348,348,68365,other,,4.0
349,349,68500,other,,5.0
350,350,68860,first,6,
351,351,68995,first,0,
352,352,69123,other,,0.0
353,353,69249,first,1,
354,354,69630,other,,0.0
355,355,69772,other,,1.0
356,356,69910,other,,2.0
357,357,70037,other,,3.0
358,358,70535,first,4,
359,359,70666,other,,0.0
360,360,70789,other,,1.0
361,361,70920,other,,2.0
362,362,71456,other,,3.0
363,363,71585,other,,4.0
364,364,71707,first,5,
365,365,71834,other,,0.0
366,366,72224,first,1,
367,367,72343,first,0,
368,368,72475,other,,0.0
369,369,72597,other,,1.0
370,370,72982,other,,2.0
371,371,73110,other,,3.0
372,372,73230,other,,4.0
373,373,73359,other,,5.0
374,374,73747,other,,6.0
375,375,73873,other,,7.0
376,376,73992,other,,8.0
377,377,74124,first,9,
378,378,74505,first,0,
379,379,74619,other,,0.0
380,380,74757,other,,1.0
381,381,74884,other,,2.0
382,382,75279,first,3,
383,383,75404,other,,0.0
384,384,75544,first,1,
385,385,75690,other,,0.0
386,386,76051,other,,1.0
387,387,76191,other,,2.0
388,388,76316,other,,3.0
389,389,76460,other,,4.0
