,keystroke_idx,time,type,prev_keystrokes,keystrokes_since
0,0,82,first,0,
1,1,318,other,,1.0
2,2,419,other,,2.0
3,3,609,other,,3.0
4,4,823,other,,4.0
5,5,1016,other,,5.0
6,6,1283,first,5,
7,7,1385,other,,0.0
8,8,1568,first,1,
9,9,1882,other,,0.0
10,10,2073,other,,1.0
11,11,2301,other,,2.0
12,12,2489,other,,3.0
13,13,2791,first,4,
14,14,2970,first,0,
15,15,3261,other,,0.0
16,16,3440,other,,1.0
17,17,3754,other,,2.0
18,18,3938,other,,3.0
19,19,4236,first,4,
20,20,4431,first,0,
21,21,4744,first,0,
22,22,4926,other,,0.0
23,23,5210,other,,1.0
24,24,5423,other,,2.0
25,25,5695,first,3,
26,26,5796,first,0,
27,27,5982,other,,0.0
28,28,6157,other,,1.0
29,29,6339,other,,2.0
30,30,6644,first,3,
31,31,6832,first,0,
32,32,7111,other,,0.0
33,33,7298,other,,1.0
34,34,7668,other,,2.0
35,35,7846,first,3,
36,36,8019,first,0,
37,37,8208,first,0,
38,38,8485,other,,0.0
39,39,8669,other,,1.0
40,40,9055,other,,2.0
41,41,9239,other,,3.0
42,42,9455,other,,4.0
43,43,9639,other,,5.0
44,44,9925,other,,6.0
45,45,10109,other,,7.0
46,46,10400,first,8,
47,47,10585,other,,0.0
48,48,10856,first,1,
49,49,11039,other,,0.0
50,50,11308,first,1,
51,51,11478,other,,0.0
52,52,11764,first,1,
53,53,11940,other,,0.0
54,54,12223,other,,1.0
55,55,12402,other,,2.0
56,56,12693,other,,3.0
57,57,12867,other,,4.0
58,58,13158,other,,5.0
59,59,13259,other,,6.0
60,60,13434,other,,7.0
61,61,13623,first,8,
62,62,13800,other,,0.0
63,63,14090,first,1,
64,64,14265,other,,0.0
65,65,14532,other,,1.0
66,66,14982,first,2,
67,67,15158,other,,0.0
68,68,15431,first,1,
69,69,15611,other,,0.0
70,70,15897,first,1,
71,71,16072,first,0,
72,72,16338,other,,0.0
73,73,16509,other,,1.0
74,74,16762,other,,2.0
75,75,16918,first,3,
76,76,17268,first,0,
77,77,17427,first,0,
78,78,17608,other,,0.0
79,79,17758,first,1,
80,80,18008,other,,0.0
81,81,18153,other,,1.0
82,82,18388,other,,2.0
83,83,18542,other,,3.0
84,84,18803,first,4,
85,85,18945,other,,0.0
86,86,19186,other,,1.0
87,87,19303,other,,2.0
88,88,19516,other,,3.0
89,89,19628,other,,4.0
90,90,19851,first,5,
91,91,19968,first,0,
92,92,20192,other,,0.0
93,93,20308,other,,1.0
94,94,20529,other,,2.0
95,95,20647,other,,3.0
96,96,20863,other,,4.0
97,97,20979,other,,5.0
98,98,21209,first,6,
99,99,21328,other,,0.0
100,100,21565,other,,1.0
101,101,21683,other,,2.0
102,102,21917,other,,3.0
103,103,22033,other,,4.0
104,104,22265,other,,5.0
105,105,22377,other,,6.0
106,106,22611,other,,7.0
107,107,22722,other,,8.0
108,108,22981,other,,9.0
109,109,23115,other,,10.0
110,110,23508,first,11,
111,111,23631,other,,0.0
112,112,23870,other,,1.0
113,113,23995,other,,2.0
114,114,24273,first,3,
115,115,24393,other,,0.0
116,116,24561,first,1,
117,117,24680,other,,0.0
118,118,24921,first,1,
119,119,25045,other,,0.0
120,120,25281,other,,1.0
121,121,25407,other,,2.0
122,122,25642,first,3,
123,123,25760,other,,0.0
124,124,25981,first,1,
125,125,26097,other,,0.0
126,126,26367,first,1,
127,127,26480,other,,0.0
128,128,26642,other,,1.0
129,129,26765,other,,2.0
130,130,26994,other,,3.0
131,131,27109,other,,4.0
132,132,27329,other,,5.0
133,133,27440,first,6,
134,134,27657,other,,0.0
135,135,27761,other,,1.0
136,136,27991,other,,2.0
137,137,28096,other,,3.0
138,138,28311,other,,4.0
139,139,28414,other,,5.0
140,140,28627,first,6,
141,141,28740,first,0,
142,142,28955,other,,0.0
143,143,29057,other,,1.0
144,144,29283,other,,2.0
145,145,29392,other,,3.0
146,146,29625,other,,4.0
147,147,29732,first,5,
148,148,29946,other,,0.0
149,149,30054,other,,1.0
150,150,30286,other,,2.0
151,151,30399,other,,3.0
152,152,30622,other,,4.0
153,153,30732,other,,5.0
154,154,30956,other,,6.0
155,155,31067,other,,7.0
156,156,31297,other,,8.0
157,157,31415,other,,9.0
158,158,31651,other,,10.0
159,159,31824,other,,11.0
160,160,31985,other,,12.0
161,161,32090,other,,13.0
162,162,32316,other,,14.0
163,163,32426,other,,15.0
164,164,32656,other,,16.0
165,165,32778,other,,17.0
166,166,32994,other,,18.0
167,167,33112,other,,19.0
168,168,33332,first,20,
169,169,33446,first,0,
170,170,33674,other,,0.0
171,171,33794,other,,1.0
172,172,34007,other,,2.0
173,173,34121,other,,3.0
174,174,34342,first,4,
175,175,34450,other,,0.0
176,176,34675,first,1,
177,177,34787,other,,0.0
178,178,34989,other,,1.0
179,179,35104,other,,2.0
180,180,35302,other,,3.0
181,181,35458,other,,4.0
182,182,35703,other,,5.0
183,183,35822,other,,6.0
184,184,36106,other,,7.0
185,185,36246,other,,8.0
186,186,36487,other,,9.0
187,187,36668,other,,10.0
188,188,36940,first,11,
189,189,37056,other,,0.0
190,190,37288,other,,1.0
191,191,37409,first,2,
192,192,37629,other,,0.0
193,193,37749,other,,1.0
194,194,37969,first,2,
195,195,38078,other,,0.0
196,196,38292,first,1,
197,197,38458,other,,0.0
198,198,38607,other,,1.0
199,199,38716,other,,2.0
200,200,38934,other,,3.0
201,201,39039,other,,4.0
202,202,39249,other,,5.0
203,203,39356,other,,6.0
204,204,39577,other,,7.0
205,205,39684,other,,8.0
206,206,39911,other,,9.0
207,207,40031,other,,10.0
208,208,40251,first,11,
209,209,40366,other,,0.0
210,210,40476,other,,1.0
211,211,40613,other,,2.0
212,212,40753,first,3,
213,213,41009,other,,0.0
214,214,41122,other,,1.0
215,215,41338,other,,2.0
216,216,41450,other,,3.0
217,217,41699,other,,4.0
218,218,41810,other,,5.0
219,219,42030,other,,6.0
220,220,42144,other,,7.0
221,221,42374,other,,8.0
222,222,42493,other,,9.0
223,223,42714,other,,10.0
224,224,42832,other,,11.0
225,225,43054,other,,12.0
226,226,43222,other,,13.0
227,227,43390,other,,14.0
228,228,43507,other,,15.0
229,229,43730,other,,16.0
230,230,43868,first,17,
231,231,44094,other,,0.0
232,232,44207,other,,1.0
233,233,44434,other,,2.0
234,234,44555,first,3,
235,235,44759,other,,0.0
236,236,44873,first,1,
237,237,45096,other,,0.0
238,238,45209,other,,1.0
239,239,45457,other,,2.0
240,240,45784,other,,3.0
241,241,45893,other,,4.0
242,242,46110,first,5,
243,243,46234,other,,0.0
244,244,46444,first,1,
245,245,46609,other,,0.0
246,246,46766,first,1,
247,247,46913,other,,0.0
248,248,47072,other,,1.0
249,249,47188,other,,2.0
250,250,47484,other,,3.0
251,251,47601,first,4,
252,252,47757,first,0,
253,253,47877,other,,0.0
254,254,48089,other,,1.0
255,255,48206,other,,2.0
256,256,48441,other,,3.0
257,257,48555,first,4,
258,258,48761,other,,0.0
259,259,48873,first,1,
260,260,49098,other,,0.0
261,261,49215,other,,1.0
262,262,49439,other,,2.0
263,263,49549,other,,3.0
264,264,49763,first,4,
265,265,49874,other,,0.0
266,266,50081,first,1,
267,267,50197,other,,0.0
268,268,50410,other,,1.0
269,269,50528,other,,2.0
270,270,50759,other,,3.0
