,keystroke_idx,time,type,prev_keystrokes,keystrokes_since
104,104,21419,first,4,
105,105,21608,other,,0.0
106,106,21709,first,1,
107,107,21967,first,0,
108,108,22069,other,,0.0
109,109,22198,other,,1.0
110,110,22390,other,,2.0
111,111,22587,other,,3.0
112,112,22996,first,4,
113,113,23183,first,0,
114,114,23482,first,0,
115,115,23662,first,0,
116,116,23935,other,,0.0
117,117,24108,other,,1.0
118,118,24405,other,,2.0
119,119,24577,first,3,
120,120,24868,other,,0.0
121,121,25044,other,,1.0
122,122,25354,other,,2.0
123,123,25531,other,,3.0
124,124,25805,first,4,
125,125,25976,first,0,
126,126,26257,other,,0.0
127,127,26451,other,,1.0
128,128,26719,other,,2.0
129,129,26887,first,3,
130,130,27154,other,,0.0
131,131,27328,other,,1.0
132,132,27562,other,,2.0
133,133,27727,other,,3.0
134,134,27964,other,,4.0
135,135,28135,other,,5.0
136,136,28384,other,,6.0
137,137,28556,other,,7.0
138,138,28800,other,,8.0
139,139,28972,other,,9.0
140,140,29231,other,,10.0
141,141,29390,other,,11.0
142,142,29632,other,,12.0
143,143,29791,other,,13.0
144,144,30025,other,,14.0
145,145,30190,other,,15.0
146,146,30436,first,16,
147,147,30593,first,0,
148,148,30857,other,,0.0
149,149,31021,other,,1.0
150,150,31266,other,,2.0
151,151,31434,other,,3.0
152,152,31690,first,4,
153,153,31864,first,0,
154,154,32132,other,,0.0
155,155,32294,other,,1.0
156,156,32542,other,,2.0
157,157,32721,other,,3.0
158,158,32971,other,,4.0
159,159,33141,other,,5.0
160,160,33393,other,,6.0
161,161,33566,other,,7.0
162,162,33816,other,,8.0
163,163,33986,other,,9.0
164,164,34229,first,10,
165,165,34405,other,,0.0
166,166,34664,first,1,
167,167,34775,other,,0.0
168,168,34974,other,,1.0
169,169,35152,first,2,
170,170,35325,other,,0.0
171,171,35437,first,1,
172,172,35600,other,,0.0
173,173,35771,other,,1.0
174,174,36013,other,,2.0
175,175,36185,other,,3.0
176,176,36433,other,,4.0
177,177,36617,other,,5.0
178,178,36858,other,,6.0
179,179,37029,other,,7.0
180,180,37271,other,,8.0
181,181,37433,first,9,
182,182,37674,other,,0.0
183,183,37838,other,,1.0
184,184,38086,first,2,
185,185,38251,other,,0.0
186,186,38485,other,,1.0
187,187,38650,other,,2.0
188,188,38883,other,,3.0
189,189,39047,other,,4.0
190,190,39295,other,,5.0
191,191,39460,other,,6.0
192,192,39709,other,,7.0
193,193,39872,other,,8.0
194,194,40130,other,,9.0
195,195,40298,other,,10.0
196,196,40542,other,,11.0
197,197,40716,other,,12.0
198,198,40964,first,13,
199,199,41142,other,,0.0
200,200,41399,other,,1.0
201,201,41575,other,,2.0
202,202,41823,first,3,
203,203,41984,first,0,
204,204,42237,other,,0.0
205,205,42403,other,,1.0
206,206,42661,other,,2.0
207,207,42838,other,,3.0
208,208,43125,other,,4.0
209,209,43315,first,5,
210,210,43571,first,0,
211,211,43757,other,,0.0
212,212,44065,first,1,
213,213,44234,other,,0.0
214,214,44422,other,,1.0
215,215,44640,other,,2.0
216,216,44803,first,3,
217,217,45058,first,0,
218,218,45231,other,,0.0
219,219,45501,other,,1.0
220,220,45663,other,,2.0
221,221,45917,first,3,
222,222,46085,first,0,
223,223,46324,other,,0.0
224,224,46492,other,,1.0
225,225,46734,other,,2.0
226,226,46910,first,3,
227,227,47156,first,0,
228,228,47323,other,,0.0
229,229,47579,other,,1.0
230,230,47734,other,,2.0
231,231,47975,other,,3.0
232,232,48144,other,,4.0
233,233,48381,other,,5.0
234,234,48551,other,,6.0
235,235,48791,other,,7.0
236,236,48954,other,,8.0
237,237,49205,other,,9.0
238,238,49367,other,,10.0
239,239,49607,first,11,
240,240,49774,other,,0.0
241,241,50015,first,1,
242,242,50171,other,,0.0
243,243,50413,other,,1.0
244,244,50577,other,,2.0
245,245,50827,other,,3.0
246,246,50983,other,,4.0
247,247,51219,other,,5.0
248,248,51381,other,,6.0
249,249,51625,other,,7.0
250,250,51778,other,,8.0
251,251,52006,other,,9.0
252,252,52155,other,,10.0
253,253,52381,other,,11.0
254,254,52526,other,,12.0
255,255,52755,other,,13.0
256,256,52908,other,,14.0
257,257,53122,other,,15.0
258,258,53265,first,16,
259,259,53472,other,,0.0
260,260,53613,other,,1.0
261,261,53829,first,2,
262,262,53977,other,,0.0
263,263,54198,other,,1.0
264,264,54356,first,2,
265,265,54573,other,,0.0
266,266,54720,other,,1.0
267,267,54944,other,,2.0
268,268,55094,first,3,
269,269,55313,other,,0.0
270,270,55459,first,1,
271,271,55678,other,,0.0
272,272,55823,first,1,
273,273,56043,other,,0.0
274,274,56186,other,,1.0
275,275,56329,other,,2.0
276,276,56474,other,,3.0
277,277,56620,first,4,
278,278,56830,other,,0.0
279,279,56971,first,1,
280,280,57186,first,0,
281,281,57325,other,,0.0
282,282,57546,first,1,
283,283,57680,other,,0.0
284,284,57911,other,,1.0
285,285,58052,other,,2.0
286,286,58283,other,,3.0
287,287,58439,first,4,
288,288,58655,other,,0.0
289,289,58798,other,,1.0
290,290,59010,other,,2.0
291,291,59154,other,,3.0
292,292,59369,other,,4.0
293,293,59522,first,5,
294,294,59741,first,0,
295,295,59890,other,,0.0
296,296,60085,other,,1.0
297,297,60228,other,,2.0
298,298,60427,other,,3.0
299,299,60567,other,,4.0
300,300,60768,first,5,
301,301,60905,other,,0.0
302,302,61085,other,,1.0
303,303,61217,other,,2.0
304,304,61401,other,,3.0
305,305,61569,other,,4.0
306,306,61751,other,,5.0
307,307,61916,other,,6.0
308,308,62097,other,,7.0
309,309,62269,other,,8.0
310,310,62454,other,,9.0
311,311,62572,other,,10.0
312,312,62766,other,,11.0
313,313,62961,other,,12.0
314,314,63156,other,,13.0
315,315,63267,other,,14.0
316,316,63461,other,,15.0
317,317,63584,first,16,
318,318,63803,other,,0.0
319,319,63944,other,,1.0
320,320,64160,other,,2.0
321,321,64298,first,3,
322,322,64515,first,0,
323,323,64694,other,,0.0
324,324,64915,other,,1.0
325,325,65067,other,,2.0
326,326,65302,other,,3.0
327,327,65451,other,,4.0
328,328,65670,other,,5.0
329,329,65810,first,6,
330,330,66012,other,,0.0
331,331,66160,first,1,
332,332,66368,other,,0.0
333,333,66515,first,1,
334,334,66738,other,,0.0
335,335,66885,other,,1.0
336,336,67110,other,,2.0
337,337,67257,other,,3.0
338,338,67479,first,4,
339,339,67620,first,0,
340,340,67841,other,,0.0
341,341,67981,other,,1.0
342,342,68209,other,,2.0
343,343,68364,other,,3.0
344,344,68609,other,,4.0
345,345,68781,other,,5.0
346,346,69052,first,6,
347,347,69221,first,0,
348,348,69459,other,,0.0
349,349,69617,first,1,
350,350,69846,other,,0.0
351,351,69995,other,,1.0
352,352,70229,other,,2.0
353,353,70451,other,,3.0
354,354,70608,other,,4.0
355,355,70752,other,,5.0
356,356,71008,other,,6.0
357,357,71159,other,,7.0
358,358,71389,first,8,
359,359,71546,other,,0.0
360,360,71783,first,1,
361,361,71933,other,,0.0
362,362,72161,other,,1.0
363,363,72317,other,,2.0
364,364,72529,first,3,
365,365,72682,other,,0.0
366,366,72909,first,1,
367,367,73056,first,0,
368,368,73276,other,,0.0
369,369,73427,other,,1.0
370,370,73661,other,,2.0
371,371,73819,other,,3.0
372,372,74045,other,,4.0
373,373,74205,other,,5.0
374,374,74428,other,,6.0
375,375,74577,other,,7.0
376,376,74822,other,,8.0
377,377,74977,other,,9.0
378,378,75219,other,,10.0
379,379,75375,other,,11.0
380,380,75611,other,,12.0
381,381,75768,other,,13.0
382,382,75882,other,,14.0
383,383,76029,other,,15.0
384,384,76184,other,,16.0
385,385,76352,other,,17.0
