,keystroke_idx,time,type,prev_keystrokes,keystrokes_since
190,190,44000,other,,1.0
191,191,44157,other,,2.0
192,192,44484,other,,3.0
193,193,44648,first,4,
194,194,44958,first,0,
195,195,45121,other,,0.0
196,196,45392,first,1,
197,197,45550,other,,0.0
198,198,45839,other,,1.0
199,199,45983,first,2,
200,200,46201,other,,0.0
201,201,46353,first,1,
202,202,46630,other,,0.0
203,203,46768,other,,1.0
204,204,47060,first,2,
205,205,47195,other,,0.0
206,206,47508,first,1,
207,207,47649,other,,0.0
208,208,47928,other,,1.0
209,209,48061,other,,2.0
210,210,48335,first,3,
211,211,48481,first,0,
212,212,48752,other,,0.0
213,213,48889,other,,1.0
214,214,49148,other,,2.0
215,215,49285,other,,3.0
216,216,49596,other,,4.0
217,217,49759,other,,5.0
218,218,50047,other,,6.0
219,219,50195,other,,7.0
220,220,50511,other,,8.0
221,221,50657,other,,9.0
222,222,50904,first,10,
223,223,51047,other,,0.0
224,224,51286,first,1,
225,225,51427,other,,0.0
226,226,51800,other,,1.0
227,227,51939,other,,2.0
228,228,52133,other,,3.0
229,229,52275,other,,4.0
230,230,52529,other,,5.0
231,231,52677,other,,6.0
232,232,52904,other,,7.0
233,233,53041,other,,8.0
234,234,53335,other,,9.0
235,235,53492,other,,10.0
236,236,53765,other,,11.0
237,237,53902,other,,12.0
238,238,54191,other,,13.0
239,239,54338,other,,14.0
240,240,54509,other,,15.0
241,241,54647,first,16,
242,242,55009,other,,0.0
243,243,55169,first,1,
244,244,55459,other,,0.0
245,245,55621,first,1,
246,246,55914,other,,0.0
247,247,56072,other,,1.0
248,248,56320,first,2,
249,249,56471,other,,0.0
250,250,56753,first,1,
251,251,56893,other,,0.0
252,252,57173,first,1,
253,253,57307,other,,0.0
254,254,57617,other,,1.0
255,255,57752,other,,2.0
256,256,58033,first,3,
257,257,58168,first,0,
258,258,58441,first,0,
259,259,58575,other,,0.0
260,260,58817,first,1,
261,261,58941,other,,0.0
262,262,59143,other,,1.0
263,263,59268,other,,2.0
264,264,59502,other,,3.0
265,265,59635,other,,4.0
266,266,59924,first,5,
267,267,60057,other,,0.0
268,268,60334,other,,1.0
269,269,60465,other,,2.0
270,270,60726,first,3,
271,271,60853,other,,0.0
272,272,61080,first,1,
273,273,61207,other,,0.0
274,274,61415,other,,1.0
275,275,61549,other,,2.0
276,276,61833,other,,3.0
277,277,61961,first,4,
278,278,62215,other,,0.0
279,279,62339,other,,1.0
280,280,62613,other,,2.0
281,281,62747,other,,3.0
282,282,63015,other,,4.0
283,283,63138,other,,5.0
284,284,63403,other,,6.0
285,285,63532,other,,7.0
286,286,63814,other,,8.0
287,287,63942,other,,9.0
288,288,64218,other,,10.0
289,289,64347,other,,11.0
290,290,64629,other,,12.0
291,291,64757,other,,13.0
292,292,65117,first,14,
293,293,65238,other,,0.0
294,294,65513,other,,1.0
295,295,65632,first,2,
296,296,65883,first,0,
297,297,66004,other,,0.0
298,298,66255,other,,1.0
299,299,66374,other,,2.0
300,300,66575,other,,3.0
301,301,66695,other,,4.0
302,302,66963,other,,5.0
303,303,67093,first,6,
304,304,67372,first,0,
305,305,67490,other,,0.0
306,306,67760,first,1,
307,307,67884,other,,0.0
308,308,68156,other,,1.0
309,309,68275,other,,2.0
310,310,68552,other,,3.0
311,311,68670,first,4,
312,312,68973,first,0,
313,313,69092,other,,0.0
314,314,69351,other,,1.0
315,315,69475,other,,2.0
316,316,69683,other,,3.0
317,317,69802,other,,4.0
318,318,70015,other,,5.0
319,319,70131,other,,6.0
320,320,70455,first,7,
321,321,70570,other,,0.0
322,322,70821,first,1,
323,323,70944,other,,0.0
324,324,71268,other,,1.0
325,325,71405,other,,2.0
326,326,71695,other,,3.0
327,327,71832,other,,4.0
328,328,72067,other,,5.0
329,329,72198,other,,6.0
330,330,72453,other,,7.0
331,331,72588,first,8,
332,332,72825,other,,0.0
333,333,72966,first,1,
334,334,73270,other,,0.0
335,335,73410,other,,1.0
336,336,73686,other,,2.0
337,337,73817,first,3,
338,338,74092,first,0,
339,339,74220,other,,0.0
340,340,74475,first,1,
341,341,74609,other,,0.0
342,342,74888,other,,1.0
343,343,75022,other,,2.0
344,344,75239,other,,3.0
345,345,75373,other,,4.0
346,346,75637,other,,5.0
347,347,75758,other,,6.0
348,348,76076,other,,7.0
349,349,76210,other,,8.0
350,350,76489,other,,9.0
351,351,76612,other,,10.0
