,keystroke_idx,time,type,prev_keystrokes,keystrokes_since
0,0,139,first,0,
1,1,338,other,,1.0
2,2,782,other,,2.0
3,3,899,other,,3.0
4,4,1018,other,,4.0
5,5,1223,other,,5.0
6,6,1341,first,5,
7,7,1819,first,0,
8,8,1941,other,,0.0
9,9,2384,other,,1.0
10,10,2491,other,,2.0
11,11,2598,first,3,
12,12,2982,first,0,
13,13,3094,other,,0.0
14,14,3199,other,,1.0
15,15,3674,other,,2.0
16,16,3803,other,,3.0
17,17,3919,other,,4.0
18,18,4069,other,,5.0
19,19,4265,first,6,
20,20,4834,first,0,
21,21,4985,other,,0.0
22,22,5208,other,,1.0
23,23,5421,other,,2.0
24,24,6169,first,3,
25,25,6321,other,,0.0
26,26,6455,other,,1.0
27,27,6576,first,2,
28,28,6709,other,,0.0
29,29,6832,first,1,
30,30,6968,other,,0.0
31,31,7477,other,,1.0
32,32,7578,other,,2.0
33,33,7690,first,3,
34,34,7850,other,,0.0
35,35,8286,first,1,
36,36,8402,other,,0.0
37,37,8504,other,,1.0
38,38,8990,other,,2.0
39,39,9118,other,,3.0
40,40,9251,other,,4.0
41,41,9369,other,,5.0
42,42,9494,other,,6.0
43,43,9611,other,,7.0
44,44,9738,other,,8.0
45,45,9876,other,,9.0
46,46,10020,other,,10.0
47,47,10149,other,,11.0
48,48,10970,first,12,
49,49,11123,other,,0.0
50,50,11277,first,1,
51,51,11421,other,,0.0
52,52,11563,first,1,
53,53,11707,other,,0.0
54,54,11858,other,,1.0
55,55,12486,other,,2.0
56,56,12617,other,,3.0
57,57,12720,other,,4.0
58,58,12892,other,,5.0
59,59,13041,other,,6.0
60,60,13180,other,,7.0
61,61,13282,other,,8.0
62,62,13443,other,,9.0
63,63,13904,first,10,
64,64,14087,first,0,
65,65,14328,other,,0.0
66,66,14481,other,,1.0
67,67,14595,first,2,
68,68,14733,other,,0.0
69,69,14868,other,,1.0
70,70,14984,other,,2.0
71,71,15110,other,,3.0
72,72,15312,other,,4.0
73,73,15440,first,5,
74,74,16118,first,0,
75,75,16238,other,,0.0
76,76,16358,other,,1.0
77,77,16480,other,,2.0
78,78,16597,other,,3.0
79,79,16716,other,,4.0
80,80,16833,other,,5.0
81,81,16984,first,6,
82,82,17702,first,0,
83,83,17828,other,,0.0
84,84,17949,other,,1.0
85,85,18069,other,,2.0
86,86,18186,other,,3.0
87,87,18302,other,,4.0
88,88,18436,other,,5.0
89,89,19065,first,6,
90,90,19170,other,,0.0
91,91,19329,other,,1.0
92,92,19451,other,,2.0
93,93,19573,other,,3.0
94,94,19686,other,,4.0
95,95,19812,first,5,
96,96,19913,other,,0.0
97,97,20460,first,1,
98,98,20573,other,,0.0
99,99,20680,other,,1.0
100,100,20795,other,,2.0
101,101,20907,other,,3.0
102,102,21018,first,4,
103,103,21150,other,,0.0
104,104,21974,other,,1.0
105,105,22077,other,,2.0
106,106,22200,other,,3.0
107,107,22306,other,,4.0
108,108,22414,other,,5.0
109,109,22518,other,,6.0
110,110,22627,other,,7.0
111,111,22733,other,,8.0
112,112,23341,first,9,
113,113,23465,other,,0.0
114,114,23575,other,,1.0
115,115,23681,other,,2.0
116,116,23793,other,,3.0
117,117,23906,other,,4.0
118,118,24015,other,,5.0
119,119,24121,first,6,
120,120,24738,first,0,
121,121,24850,other,,0.0
122,122,24963,other,,1.0
123,123,25076,other,,2.0
124,124,25189,other,,3.0
125,125,25292,other,,4.0
126,126,25396,other,,5.0
127,127,25505,other,,6.0
128,128,25859,first,7,
129,129,25966,other,,0.0
130,130,26070,other,,1.0
131,131,26182,first,2,
132,132,26297,other,,0.0
133,133,26430,first,1,
134,134,26989,other,,0.0
135,135,27098,other,,1.0
136,136,27209,other,,2.0
137,137,27600,first,3,
138,138,27723,other,,0.0
139,139,27840,other,,1.0
140,140,27958,other,,2.0
141,141,28067,other,,3.0
142,142,28171,other,,4.0
143,143,28849,first,5,
144,144,29004,other,,0.0
145,145,29121,other,,1.0
146,146,29233,other,,2.0
147,147,29342,other,,3.0
148,148,29459,other,,4.0
149,149,29570,other,,5.0
150,150,30141,first,6,
151,151,30293,other,,0.0
152,152,30443,other,,1.0
153,153,30597,other,,2.0
154,154,30754,other,,3.0
155,155,31236,other,,4.0
156,156,31391,other,,5.0
157,157,31542,other,,6.0
158,158,31644,other,,7.0
159,159,31745,other,,8.0
160,160,32650,other,,9.0
161,161,32825,other,,10.0
162,162,32965,other,,11.0
163,163,33115,other,,12.0
164,164,33248,first,13,
165,165,33394,other,,0.0
166,166,33516,first,1,
167,167,33626,other,,0.0
168,168,33744,other,,1.0
169,169,34472,first,2,
170,170,34629,first,0,
171,171,34795,other,,0.0
172,172,34921,other,,1.0
173,173,35041,other,,2.0
174,174,35228,other,,3.0
175,175,35335,other,,4.0
176,176,36041,other,,5.0
177,177,36151,other,,6.0
178,178,36310,other,,7.0
179,179,36440,other,,8.0
180,180,36564,other,,9.0
181,181,36688,other,,10.0
182,182,36816,other,,11.0
183,183,37587,first,12,
184,184,37726,other,,0.0
185,185,37866,other,,1.0
186,186,38000,first,2,
187,187,38126,other,,0.0
188,188,38254,first,1,
189,189,38379,other,,0.0
190,190,38865,other,,1.0
191,191,38991,other,,2.0
192,192,39113,other,,3.0
193,193,39245,other,,4.0
194,194,39366,other,,5.0
195,195,39490,other,,6.0
196,196,39619,other,,7.0
197,197,40413,first,8,
198,198,40540,other,,0.0
199,199,40662,other,,1.0
200,200,40787,first,2,
201,201,40916,other,,0.0
202,202,41045,other,,1.0
203,203,41161,other,,2.0
204,204,41817,other,,3.0
205,205,41933,other,,4.0
206,206,42050,other,,5.0
207,207,42161,other,,6.0
208,208,42317,other,,7.0
209,209,42437,other,,8.0
210,210,42557,other,,9.0
211,211,42675,other,,10.0
212,212,43311,other,,11.0
213,213,43421,other,,12.0
214,214,43538,other,,13.0
