,keystroke_idx,time,type,prev_keystrokes,keystrokes_since
222,222,34790,other,,9.0
223,223,34914,other,,10.0
224,224,35033,other,,11.0
225,225,35252,other,,12.0
226,226,35364,first,13,
227,227,35481,other,,0.0
228,228,35604,other,,1.0
229,229,35860,first,2,
230,230,35977,other,,0.0
231,231,36108,other,,1.0
232,232,36236,other,,2.0
233,233,36479,first,3,
234,234,36600,other,,0.0
235,235,36723,first,1,
236,236,36853,other,,0.0
237,237,37069,other,,1.0
238,238,37184,other,,2.0
239,239,37299,other,,3.0
240,240,37422,other,,4.0
241,241,37645,other,,5.0
242,242,37764,other,,6.0
243,243,37893,other,,7.0
244,244,38011,other,,8.0
245,245,38249,other,,9.0
246,246,38361,other,,10.0
247,247,38477,other,,11.0
248,248,38604,other,,12.0
249,249,38832,first,13,
250,250,38949,other,,0.0
251,251,39068,other,,1.0
252,252,39189,first,2,
253,253,39414,other,,0.0
254,254,39531,other,,1.0
255,255,39651,other,,2.0
256,256,39774,other,,3.0
257,257,40063,other,,4.0
258,258,40183,other,,5.0
259,259,40297,other,,6.0
260,260,40421,other,,7.0
261,261,40657,other,,8.0
262,262,40776,other,,9.0
263,263,40899,other,,10.0
264,264,41026,other,,11.0
265,265,41263,other,,12.0
266,266,41378,other,,13.0
267,267,41501,other,,14.0
268,268,41623,other,,15.0
269,269,41862,other,,16.0
270,270,41978,other,,17.0
271,271,42099,other,,18.0
272,272,42218,other,,19.0
273,273,42422,first,20,
274,274,42540,other,,0.0
275,275,42654,other,,1.0
276,276,43010,first,2,
277,277,43130,other,,0.0
278,278,43253,other,,1.0
279,279,43370,first,2,
280,280,43625,other,,0.0
281,281,43749,other,,1.0
282,282,43857,other,,2.0
283,283,43988,other,,3.0
284,284,44221,other,,4.0
285,285,44334,other,,5.0
286,286,44457,other,,6.0
287,287,44581,first,7,
288,288,44807,first,0,
289,289,44925,other,,0.0
290,290,45037,other,,1.0
291,291,45164,other,,2.0
292,292,45385,first,3,
293,293,45509,other,,0.0
294,294,45631,other,,1.0
295,295,45753,other,,2.0
296,296,45985,first,3,
297,297,46103,other,,0.0
298,298,46227,first,1,
299,299,46367,other,,0.0
300,300,46607,other,,1.0
301,301,46727,other,,2.0
302,302,46856,other,,3.0
303,303,46985,first,4,
304,304,47242,first,0,
305,305,47369,other,,0.0
306,306,47496,other,,1.0
307,307,47629,other,,2.0
308,308,47896,other,,3.0
309,309,48023,other,,4.0
310,310,48155,first,5,
311,311,48686,first,0,
312,312,48815,other,,0.0
313,313,48942,other,,1.0
314,314,49200,other,,2.0
315,315,49445,other,,3.0
316,316,49579,other,,4.0
317,317,49815,other,,5.0
318,318,49931,other,,6.0
319,319,50574,other,,7.0
320,320,50704,first,8,
321,321,50837,other,,0.0
322,322,51090,other,,1.0
323,323,51211,first,2,
324,324,51349,other,,0.0
325,325,51728,other,,1.0
326,326,51850,other,,2.0
327,327,51975,other,,3.0
328,328,52105,other,,4.0
329,329,52356,other,,5.0
330,330,52488,other,,6.0
331,331,52602,other,,7.0
332,332,52734,other,,8.0
333,333,52979,other,,9.0
334,334,53102,other,,10.0
335,335,53229,other,,11.0
336,336,53354,other,,12.0
337,337,53621,other,,13.0
338,338,53743,other,,14.0
339,339,53871,other,,15.0
340,340,54041,other,,16.0
341,341,54250,other,,17.0
342,342,54370,other,,18.0
343,343,54487,other,,19.0
344,344,54614,first,20,
345,345,54855,other,,0.0
346,346,54982,other,,1.0
347,347,55105,first,2,
348,348,55233,other,,0.0
349,349,55502,other,,1.0
350,350,55625,first,2,
351,351,55750,other,,0.0
352,352,55869,other,,1.0
353,353,56124,other,,2.0
354,354,56371,first,3,
355,355,56502,other,,0.0
356,356,56748,first,1,
357,357,56878,other,,0.0
358,358,57125,first,1,
359,359,57340,other,,0.0
360,360,57467,other,,1.0
361,361,57587,other,,2.0
362,362,57960,first,3,
363,363,58083,other,,0.0
364,364,58208,first,1,
365,365,58335,other,,0.0
366,366,58595,first,1,
367,367,58700,first,0,
368,368,58834,other,,0.0
369,369,58971,other,,1.0
370,370,59210,other,,2.0
371,371,59339,other,,3.0
372,372,59455,other,,4.0
373,373,59580,other,,5.0
374,374,59838,first,6,
375,375,59954,other,,0.0
376,376,60085,other,,1.0
377,377,60215,other,,2.0
378,378,60466,other,,3.0
379,379,60590,other,,4.0
380,380,60712,first,5,
381,381,60838,other,,0.0
382,382,61099,first,1,
383,383,61230,other,,0.0
384,384,61349,other,,1.0
385,385,61476,other,,2.0
386,386,61719,other,,3.0
387,387,61838,other,,4.0
388,388,61958,first,5,
389,389,62086,other,,0.0
390,390,62330,other,,1.0
391,391,62437,other,,2.0
392,392,62554,other,,3.0
393,393,62676,other,,4.0
394,394,63055,other,,5.0
395,395,63302,other,,6.0
396,396,63537,other,,7.0
397,397,63651,other,,8.0
398,398,63773,other,,9.0
399,399,63892,other,,10.0
400,400,64125,other,,11.0
401,401,64233,other,,12.0
402,402,64349,other,,13.0
403,403,64470,other,,14.0
404,404,64714,other,,15.0
405,405,64832,first,16,
406,406,64949,other,,0.0
407,407,65066,other,,1.0
408,408,65302,other,,2.0
409,409,65422,other,,3.0
410,410,65533,other,,4.0
411,411,65637,first,5,
412,412,65857,first,0,
413,413,65971,other,,0.0
414,414,66080,other,,1.0
415,415,66192,other,,2.0
416,416,66404,other,,3.0
417,417,66513,other,,4.0
418,418,66624,other,,5.0
419,419,66743,other,,6.0
420,420,66992,other,,7.0
421,421,67103,first,8,
422,422,67205,other,,0.0
423,423,67313,other,,1.0
424,424,67531,first,2,
425,425,67643,other,,0.0
426,426,67757,first,1,
427,427,67871,other,,0.0
428,428,68090,other,,1.0
429,429,68206,other,,2.0
430,430,68324,other,,3.0
431,431,68434,other,,4.0
432,432,68652,first,5,
433,433,68761,other,,0.0
434,434,68871,first,1,
435,435,68987,other,,0.0
436,436,69308,other,,1.0
437,437,69418,other,,2.0
438,438,69741,other,,3.0
439,439,69856,other,,4.0
440,440,69973,other,,5.0
441,441,70085,other,,6.0
442,442,70325,first,7,
443,443,70450,first,0,
444,444,70565,other,,0.0
445,445,70676,other,,1.0
446,446,70998,first,2,
447,447,71110,other,,0.0
448,448,71221,other,,1.0
449,449,71462,other,,2.0
450,450,71573,other,,3.0
451,451,71691,other,,4.0
452,452,71804,other,,5.0
453,453,72039,other,,6.0
454,454,72167,other,,7.0
455,455,72285,other,,8.0
456,456,72772,first,9,
457,457,72889,first,0,
458,458,73007,other,,0.0
459,459,73225,other,,1.0
460,460,73334,other,,2.0
461,461,73446,other,,3.0
462,462,73561,other,,4.0
463,463,73803,first,5,
464,464,73923,other,,0.0
465,465,74034,first,1,
466,466,74141,other,,0.0
467,467,74383,first,1,
468,468,74494,other,,0.0
469,469,74604,other,,1.0
470,470,74719,other,,2.0
471,471,75048,other,,3.0
472,472,75165,other,,4.0
473,473,75280,other,,5.0
474,474,75489,other,,6.0
475,475,75603,other,,7.0
476,476,75721,other,,8.0
477,477,75839,other,,9.0
478,478,76054,other,,10.0
479,479,76162,other,,11.0
480,480,76275,other,,12.0
481,481,76386,other,,13.0
482,482,76597,other,,14.0
483,483,76708,other,,15.0
