,keystroke_idx,time,type,prev_keystrokes,keystrokes_since
84,84,18676,other,,7.0
85,85,18817,other,,8.0
86,86,18962,first,9,
87,87,19113,other,,0.0
88,88,19537,other,,1.0
89,89,19688,other,,2.0
90,90,19835,first,3,
91,91,19981,other,,0.0
92,92,20418,first,1,
93,93,20560,other,,0.0
94,94,20704,other,,1.0
95,95,20855,other,,2.0
96,96,21295,first,3,
97,97,21450,other,,0.0
98,98,21600,first,1,
99,99,21748,other,,0.0
100,100,22203,first,1,
101,101,22358,other,,0.0
102,102,22506,other,,1.0
103,103,22652,other,,2.0
104,104,23105,first,3,
105,105,23253,other,,0.0
106,106,23388,other,,1.0
107,107,23542,other,,2.0
108,108,24003,other,,3.0
109,109,24151,first,4,
110,110,24294,other,,0.0
111,111,24443,first,1,
112,112,24873,other,,0.0
113,113,25030,other,,1.0
114,114,25180,other,,2.0
115,115,25331,other,,3.0
116,116,25479,first,4,
117,117,25907,other,,0.0
118,118,26055,other,,1.0
119,119,26202,other,,2.0
120,120,26352,other,,3.0
121,121,26821,other,,4.0
122,122,26979,other,,5.0
123,123,27129,other,,6.0
124,124,27287,other,,7.0
125,125,27708,other,,8.0
126,126,27857,other,,9.0
127,127,28610,other,,10.0
128,128,28772,other,,11.0
129,129,28924,first,12,
130,130,29066,first,0,
131,131,29498,other,,0.0
132,132,29656,other,,1.0
133,133,29810,other,,2.0
134,134,29961,first,3,
135,135,30317,first,0,
136,136,30463,other,,0.0
137,137,30615,other,,1.0
138,138,31229,other,,2.0
139,139,31381,other,,3.0
140,140,31532,other,,4.0
141,141,31682,other,,5.0
142,142,32101,other,,6.0
143,143,32240,other,,7.0
144,144,32391,other,,8.0
145,145,32543,first,9,
146,146,32834,other,,0.0
147,147,32981,other,,1.0
148,148,33132,first,2,
149,149,33712,first,0,
150,150,33861,first,0,
151,151,34026,other,,0.0
152,152,34179,other,,1.0
153,153,34459,other,,2.0
154,154,34613,other,,3.0
155,155,34754,other,,4.0
156,156,34899,other,,5.0
157,157,35334,other,,6.0
158,158,35477,other,,7.0
159,159,35629,other,,8.0
160,160,35777,other,,9.0
161,161,35927,first,10,
162,162,36269,other,,0.0
163,163,36412,first,1,
164,164,36566,other,,0.0
165,165,36722,other,,1.0
166,166,37032,other,,2.0
167,167,37178,other,,3.0
168,168,37324,other,,4.0
169,169,38223,other,,5.0
170,170,38660,other,,6.0
171,171,38974,other,,7.0
172,172,39571,first,8,
173,173,39731,other,,0.0
174,174,39886,other,,1.0
175,175,40044,other,,2.0
176,176,40581,first,3,
177,177,40743,other,,0.0
178,178,40903,other,,1.0
179,179,41179,other,,2.0
180,180,41339,other,,3.0
181,181,41492,other,,4.0
182,182,42072,first,5,
183,183,42229,other,,0.0
184,184,42388,first,1,
185,185,42546,other,,0.0
186,186,42984,other,,1.0
187,187,43137,first,2,
188,188,43284,other,,0.0
189,189,43871,first,1,
190,190,44165,first,0,
191,191,44322,other,,0.0
192,192,44699,first,1,
193,193,44847,other,,0.0
194,194,45155,other,,1.0
195,195,45478,first,2,
196,196,45787,first,0,
197,197,45931,other,,0.0
198,198,46260,other,,1.0
199,199,46418,other,,2.0
200,200,46569,other,,3.0
201,201,46710,other,,4.0
202,202,47040,other,,5.0
203,203,47189,other,,6.0
204,204,47338,other,,7.0
205,205,47487,other,,8.0
206,206,47758,other,,9.0
207,207,47910,first,10,
208,208,48054,other,,0.0
209,209,48201,other,,1.0
210,210,48452,first,2,
211,211,48606,other,,0.0
212,212,48761,other,,1.0
213,213,48909,other,,2.0
214,214,49214,other,,3.0
215,215,49364,other,,4.0
216,216,49511,other,,5.0
217,217,49665,other,,6.0
218,218,50166,other,,7.0
219,219,50327,other,,8.0
220,220,50546,other,,9.0
221,221,50843,other,,10.0
222,222,50995,other,,11.0
223,223,51150,other,,12.0
224,224,51306,other,,13.0
225,225,51655,other,,14.0
226,226,51813,first,15,
227,227,51957,other,,0.0
228,228,52116,other,,1.0
229,229,53191,first,2,
230,230,53354,other,,0.0
231,231,54147,first,1,
232,232,54619,other,,0.0
233,233,54923,other,,1.0
234,234,55066,first,2,
235,235,55214,other,,0.0
236,236,55450,first,1,
237,237,55702,first,0,
238,238,55861,first,0,
239,239,56003,other,,0.0
240,240,56149,other,,1.0
241,241,56333,other,,2.0
242,242,56479,other,,3.0
243,243,56626,other,,4.0
244,244,56768,other,,5.0
245,245,57067,first,6,
246,246,57210,other,,0.0
247,247,57345,other,,1.0
248,248,57501,other,,2.0
249,249,57856,first,3,
250,250,57987,other,,0.0
251,251,58120,first,1,
252,252,58256,other,,0.0
253,253,58641,other,,1.0
254,254,58791,other,,2.0
255,255,58930,other,,3.0
256,256,59080,other,,4.0
257,257,59372,first,5,
258,258,59528,other,,0.0
259,259,59674,other,,1.0
260,260,59818,other,,2.0
261,261,60226,other,,3.0
262,262,60599,other,,4.0
263,263,61026,other,,5.0
264,264,61174,other,,6.0
265,265,61318,other,,7.0
266,266,61467,other,,8.0
267,267,61766,other,,9.0
268,268,61909,other,,10.0
269,269,62055,first,11,
270,270,62515,other,,0.0
271,271,62660,other,,1.0
272,272,62942,first,2,
273,273,63216,first,0,
274,274,63381,other,,0.0
275,275,63540,other,,1.0
276,276,63689,other,,2.0
277,277,64140,other,,3.0
278,278,64289,first,4,
279,279,64430,other,,0.0
280,280,64569,first,1,
281,281,65002,first,0,
282,282,65148,other,,0.0
283,283,65302,other,,1.0
284,284,65445,other,,2.0
285,285,65747,other,,3.0
286,286,66211,first,4,
287,287,66687,other,,0.0
288,288,66837,other,,1.0
289,289,66994,other,,2.0
290,290,67435,first,3,
291,291,67589,first,0,
292,292,67746,other,,0.0
293,293,67902,other,,1.0
294,294,68335,first,2,
295,295,68494,other,,0.0
296,296,68642,other,,1.0
297,297,68788,other,,2.0
298,298,69088,other,,3.0
299,299,69244,other,,4.0
300,300,69396,other,,5.0
301,301,70252,first,6,
302,302,71067,first,0,
303,303,71216,first,0,
304,304,71369,other,,0.0
305,305,71722,first,1,
306,306,71873,other,,0.0
307,307,72018,other,,1.0
308,308,72161,other,,2.0
309,309,72553,other,,3.0
310,310,72698,other,,4.0
311,311,72850,other,,5.0
312,312,72992,other,,6.0
313,313,73393,other,,7.0
314,314,73690,other,,8.0
315,315,73837,other,,9.0
316,316,74238,other,,10.0
317,317,74421,other,,11.0
