,keystroke_idx,time,type,prev_keystrokes,keystrokes_since
260,260,69443,other,,0.0
261,261,69627,other,,1.0
262,262,70242,first,2,
263,263,70346,other,,0.0
264,264,70450,first,1,
265,265,70554,other,,0.0
266,266,71516,other,,1.0
267,267,71617,other,,2.0
268,268,71719,first,3,
269,269,71820,other,,0.0
270,270,72474,first,1,
271,271,72577,other,,0.0
272,272,72684,other,,1.0
273,273,74363,first,2,
274,274,74471,first,0,
275,275,74577,other,,0.0
276,276,75347,first,1,
277,277,75547,first,0,
278,278,75909,other,,0.0
279,279,76014,other,,1.0
280,280,76117,other,,2.0
