,keystroke_idx,time,type,prev_keystrokes,keystrokes_since
0,0,420,first,0,
1,1,621,other,,1.0
2,2,815,other,,2.0
3,3,1166,other,,3.0
4,4,1378,first,3,
5,5,1563,first,0,
6,6,1744,other,,0.0
7,7,2122,other,,1.0
8,8,2312,other,,2.0
9,9,2479,other,,3.0
10,10,2637,first,4,
11,11,2950,first,0,
12,12,3121,other,,0.0
13,13,3289,other,,1.0
14,14,3474,other,,2.0
15,15,3872,other,,3.0
16,16,4040,other,,4.0
17,17,4194,first,5,
18,18,4404,first,0,
19,19,4580,other,,0.0
20,20,5000,first,1,
21,21,5191,other,,0.0
22,22,5396,other,,1.0
23,23,5606,first,2,
24,24,5933,first,0,
25,25,6234,other,,0.0
26,26,6466,other,,1.0
27,27,6683,first,2,
28,28,7057,first,0,
29,29,7253,other,,0.0
30,30,7428,other,,1.0
31,31,7611,other,,2.0
32,32,7941,first,3,
33,33,8185,other,,0.0
34,34,8573,first,1,
35,35,8891,other,,0.0
36,36,9094,other,,1.0
37,37,9350,other,,2.0
38,38,9543,other,,3.0
39,39,9993,other,,4.0
40,40,10203,other,,5.0
41,41,10434,first,6,
42,42,10641,other,,0.0
43,43,11174,first,1,
44,44,11380,first,0,
45,45,11562,first,0,
46,46,11917,other,,0.0
47,47,12105,other,,1.0
48,48,12327,other,,2.0
49,49,12534,other,,3.0
50,50,12964,other,,4.0
51,51,13166,other,,5.0
52,52,13356,other,,6.0
53,53,13564,other,,7.0
54,54,13987,first,8,
55,55,14170,first,0,
56,56,14371,other,,0.0
57,57,14550,other,,1.0
58,58,14939,first,2,
59,59,15103,other,,0.0
60,60,15250,other,,1.0
61,61,15428,first,2,
62,62,15766,first,0,
63,63,15926,other,,0.0
64,64,16105,first,1,
65,65,16286,other,,0.0
66,66,16662,other,,1.0
67,67,16830,other,,2.0
68,68,16989,first,3,
69,69,17146,other,,0.0
70,70,17301,first,1,
71,71,17672,first,0,
72,72,17851,other,,0.0
73,73,18021,other,,1.0
74,74,18209,other,,2.0
75,75,18526,other,,3.0
76,76,18691,first,4,
77,77,18851,other,,0.0
78,78,19003,other,,1.0
79,79,19360,other,,2.0
80,80,19534,other,,3.0
81,81,19696,other,,4.0
82,82,19853,first,5,
83,83,20202,first,0,
84,84,20391,other,,0.0
85,85,20545,other,,1.0
86,86,20703,other,,2.0
87,87,21203,first,3,
88,88,21547,other,,0.0
89,89,21846,other,,1.0
90,90,21998,other,,2.0
91,91,22173,other,,3.0
92,92,22346,other,,4.0
93,93,22751,other,,5.0
94,94,22921,other,,6.0
95,95,23109,other,,7.0
96,96,23276,other,,8.0
97,97,23888,first,9,
98,98,24064,first,0,
99,99,24233,other,,0.0
100,100,24649,first,1,
101,101,24813,first,0,
102,102,24982,other,,0.0
103,103,25153,other,,1.0
