,keystroke_idx,time,type,prev_keystrokes,keystrokes_since
110,110,21605,other,,2.0
111,111,21730,other,,3.0
112,112,21883,other,,4.0
113,113,22041,other,,5.0
114,114,22415,other,,6.0
115,115,22565,other,,7.0
116,116,22705,other,,8.0
117,117,22842,other,,9.0
118,118,23238,other,,10.0
119,119,23419,first,11,
120,120,23556,other,,0.0
121,121,23732,other,,1.0
122,122,24216,first,2,
123,123,24353,other,,0.0
124,124,24515,first,1,
125,125,24663,other,,0.0
126,126,25048,first,1,
127,127,25193,other,,0.0
128,128,25337,other,,1.0
129,129,25507,other,,2.0
130,130,25812,first,3,
131,131,25947,first,0,
132,132,26167,first,0,
133,133,26297,other,,0.0
134,134,26703,first,1,
135,135,26835,other,,0.0
136,136,26989,other,,1.0
137,137,27142,other,,2.0
138,138,27456,first,3,
139,139,27606,other,,0.0
140,140,27762,other,,1.0
141,141,27882,other,,2.0
142,142,28363,other,,3.0
143,143,28505,first,4,
144,144,28668,other,,0.0
145,145,28803,first,1,
146,146,29116,other,,0.0
147,147,29265,other,,1.0
148,148,29400,other,,2.0
149,149,29527,other,,3.0
150,150,29939,first,4,
151,151,30077,other,,0.0
152,152,30209,other,,1.0
153,153,30364,other,,2.0
154,154,30747,other,,3.0
155,155,30872,other,,4.0
156,156,31004,other,,5.0
157,157,31137,other,,6.0
158,158,31480,other,,7.0
159,159,31628,other,,8.0
160,160,31766,other,,9.0
161,161,31922,other,,10.0
162,162,32224,other,,11.0
163,163,32363,other,,12.0
164,164,32506,other,,13.0
165,165,32646,other,,14.0
166,166,32995,other,,15.0
167,167,33122,other,,16.0
168,168,33253,first,17,
169,169,33392,other,,0.0
170,170,33705,first,1,
171,171,33832,other,,0.0
172,172,33956,other,,1.0
173,173,34105,other,,2.0
174,174,34420,first,3,
175,175,34558,other,,0.0
176,176,34684,first,1,
177,177,34834,other,,0.0
178,178,35130,other,,1.0
179,179,35252,other,,2.0
180,180,35382,other,,3.0
181,181,35496,other,,4.0
182,182,35868,other,,5.0
183,183,35997,other,,6.0
184,184,36137,other,,7.0
185,185,36278,other,,8.0
186,186,36622,other,,9.0
187,187,36762,other,,10.0
188,188,36907,first,11,
189,189,37053,other,,0.0
190,190,37369,other,,1.0
191,191,37525,first,2,
192,192,37720,other,,0.0
193,193,37869,other,,1.0
194,194,38329,first,2,
195,195,38484,other,,0.0
196,196,38640,other,,1.0
197,197,38784,other,,2.0
198,198,39162,other,,3.0
199,199,39282,other,,4.0
200,200,39463,other,,5.0
201,201,39600,other,,6.0
202,202,39967,other,,7.0
203,203,40074,other,,8.0
204,204,40188,other,,9.0
205,205,40304,first,10,
206,206,40552,other,,0.0
207,207,40683,other,,1.0
208,208,40822,first,2,
209,209,41017,other,,0.0
210,210,41254,other,,1.0
211,211,41427,other,,2.0
212,212,41577,other,,3.0
213,213,41777,other,,4.0
214,214,42097,other,,5.0
215,215,42216,other,,6.0
216,216,42362,other,,7.0
217,217,42569,other,,8.0
218,218,42931,other,,9.0
219,219,43067,other,,10.0
220,220,43232,other,,11.0
221,221,43383,other,,12.0
222,222,43666,other,,13.0
223,223,43832,first,14,
224,224,43980,other,,0.0
225,225,44173,other,,1.0
226,226,44542,other,,2.0
227,227,44673,first,3,
228,228,44820,first,0,
229,229,44953,other,,0.0
230,230,45254,other,,1.0
231,231,45410,other,,2.0
232,232,45545,other,,3.0
233,233,45686,other,,4.0
234,234,45998,other,,5.0
235,235,46130,first,6,
236,236,46258,other,,0.0
237,237,46407,first,1,
238,238,46696,other,,0.0
239,239,46826,first,1,
240,240,46960,other,,0.0
241,241,47116,other,,1.0
242,242,47474,other,,2.0
243,243,47605,first,3,
244,244,47757,first,0,
245,245,47906,other,,0.0
246,246,48221,other,,1.0
247,247,48351,other,,2.0
248,248,48488,other,,3.0
249,249,48612,first,4,
250,250,48888,first,0,
251,251,49027,other,,0.0
252,252,49163,other,,1.0
253,253,49365,other,,2.0
254,254,49699,first,3,
255,255,49821,other,,0.0
256,256,49958,first,1,
257,257,50093,other,,0.0
258,258,50509,other,,1.0
259,259,50626,other,,2.0
260,260,50761,other,,3.0
261,261,50873,other,,4.0
262,262,51283,other,,5.0
263,263,51404,other,,6.0
264,264,51548,other,,7.0
265,265,51696,other,,8.0
266,266,52018,other,,9.0
267,267,52140,other,,10.0
268,268,52281,first,11,
269,269,52428,other,,0.0
270,270,52829,first,1,
271,271,52951,other,,0.0
272,272,53104,other,,1.0
273,273,53245,other,,2.0
274,274,53604,other,,3.0
275,275,53721,other,,4.0
276,276,53838,other,,5.0
277,277,53974,other,,6.0
278,278,54390,other,,7.0
279,279,54516,other,,8.0
280,280,54641,other,,9.0
281,281,54773,other,,10.0
282,282,55210,other,,11.0
283,283,55330,other,,12.0
284,284,55458,other,,13.0
285,285,55593,other,,14.0
286,286,55936,other,,15.0
287,287,56051,other,,16.0
288,288,56232,first,17,
289,289,56358,other,,0.0
290,290,56829,first,1,
291,291,56964,other,,0.0
292,292,57107,first,1,
293,293,57248,other,,0.0
294,294,57586,other,,1.0
295,295,57711,other,,2.0
296,296,57851,other,,3.0
297,297,57999,first,4,
298,298,58389,first,0,
299,299,58578,first,0,
300,300,58702,other,,0.0
301,301,58844,other,,1.0
302,302,59435,first,2,
303,303,59552,other,,0.0
304,304,59691,first,1,
305,305,59805,other,,0.0
306,306,60072,first,1,
307,307,60195,first,0,
308,308,60350,other,,0.0
309,309,60486,other,,1.0
310,310,60837,other,,2.0
311,311,60947,other,,3.0
312,312,61094,other,,4.0
313,313,61213,first,5,
314,314,61503,other,,0.0
315,315,61621,other,,1.0
316,316,61790,other,,2.0
317,317,61926,other,,3.0
318,318,62251,first,4,
319,319,62375,other,,0.0
320,320,62486,first,1,
321,321,62634,other,,0.0
322,322,62975,other,,1.0
323,323,63092,other,,2.0
324,324,63216,other,,3.0
325,325,63332,other,,4.0
326,326,63808,first,5,
327,327,63940,other,,0.0
328,328,64074,other,,1.0
329,329,64212,other,,2.0
330,330,64572,other,,3.0
331,331,64705,other,,4.0
332,332,64841,other,,5.0
333,333,65002,other,,6.0
334,334,65587,other,,7.0
335,335,65710,other,,8.0
336,336,65835,other,,9.0
337,337,65974,other,,10.0
338,338,66310,first,11,
339,339,66438,other,,0.0
340,340,66560,other,,1.0
341,341,66688,other,,2.0
342,342,67054,other,,3.0
343,343,67191,first,4,
344,344,67296,other,,0.0
345,345,67431,first,1,
346,346,67715,other,,0.0
347,347,67820,other,,1.0
348,348,67946,other,,2.0
349,349,68088,other,,3.0
350,350,68377,other,,4.0
351,351,68523,other,,5.0
352,352,68655,first,6,
353,353,68774,other,,0.0
354,354,69190,first,1,
355,355,69299,first,0,
356,356,69432,other,,0.0
357,357,69577,other,,1.0
358,358,69833,other,,2.0
359,359,69967,other,,3.0
360,360,70087,other,,4.0
361,361,70236,first,5,
362,362,70706,first,0,
363,363,70839,other,,0.0
364,364,71002,other,,1.0
365,365,71140,other,,2.0
366,366,71581,other,,3.0
367,367,71693,first,4,
368,368,71821,other,,0.0
369,369,72001,first,1,
370,370,72406,first,0,
371,371,72524,other,,0.0
372,372,72655,other,,1.0
373,373,72789,other,,2.0
374,374,73148,other,,3.0
375,375,73264,other,,4.0
376,376,73400,other,,5.0
377,377,73542,other,,6.0
378,378,73885,other,,7.0
379,379,74010,other,,8.0
380,380,74133,first,9,
381,381,74264,other,,0.0
382,382,74577,first,1,
383,383,74711,other,,0.0
384,384,74843,other,,1.0
385,385,74997,other,,2.0
386,386,75499,first,3,
387,387,75636,first,0,
388,388,75782,other,,0.0
389,389,75906,other,,1.0
390,390,76263,other,,2.0
391,391,76401,other,,3.0
392,392,76525,other,,4.0
393,393,76671,other,,5.0
