,keystroke_idx,time,type,prev_keystrokes
310,310,62454,other,
311,311,62572,other,
312,312,62766,other,
313,313,62961,other,
314,314,63156,other,
315,315,63267,other,
316,316,63461,other,
317,317,63584,first,16
318,318,63803,other,
319,319,63944,other,
320,320,64160,other,
321,321,64298,first,3
322,322,64515,first,0
323,323,64694,other,
324,324,64915,other,
325,325,65067,other,
326,326,65302,other,
327,327,65451,other,
328,328,65670,other,
329,329,65810,first,6
330,330,66012,other,
331,331,66160,first,1
332,332,66368,other,
333,333,66515,first,1
334,334,66738,other,
335,335,66885,other,
336,336,67110,other,
337,337,67257,other,
338,338,67479,first,4
339,339,67620,first,0
340,340,67841,other,
341,341,67981,other,
342,342,68209,other,
343,343,68364,other,
344,344,68609,other,
345,345,68781,other,
346,346,69052,first,6
347,347,69221,first,0
348,348,69459,other,
349,349,69617,first,1
350,350,69846,other,
351,351,69995,other,
352,352,70229,other,
353,353,70451,other,
354,354,70608,other,
355,355,70752,other,
356,356,71008,other,
357,357,71159,other,
358,358,71389,first,8
359,359,71546,other,
360,360,71783,first,1
361,361,71933,other,
362,362,72161,other,
363,363,72317,other,
364,364,72529,first,3
365,365,72682,other,
366,366,72909,first,1
367,367,73056,first,0
368,368,73276,other,
369,369,73427,other,
370,370,73661,other,
371,371,73819,other,
372,372,74045,other,
373,373,74205,other,
374,374,74428,other,
375,375,74577,other,
376,376,74822,other,
377,377,74977,other,
378,378,75219,other,
379,379,75375,other,
380,380,75611,other,
381,381,75768,other,
382,382,75882,other,
383,383,76029,other,
384,384,76184,other,
385,385,76352,other,
