,keystroke_idx,time,type,prev_keystrokes
140,140,24995,other,
141,141,25209,other,
142,142,25364,other,
143,143,25588,other,
144,144,25753,first,4
145,145,26081,first,0
146,146,26311,first,0
147,147,26431,first,0
148,148,26667,other,
149,149,26774,other,
150,150,26969,other,
151,151,27124,other,
152,152,27261,other,
153,153,27365,other,
154,154,27550,first,6
155,155,27660,other,
156,156,27850,other,
157,157,27951,other,
158,158,28156,other,
159,159,28264,other,
160,160,28371,other,
161,161,28532,first,6
162,162,28674,first,0
163,163,28912,other,
164,164,29015,other,
165,165,29187,other,
166,166,29291,other,
167,167,29469,other,
168,168,29574,other,
169,169,29757,first,6
170,170,29885,other,
171,171,30130,other,
172,172,30272,other,
173,173,30413,other,
174,174,30559,other,
175,175,30702,other,
176,176,30837,other,
177,177,30964,other,
178,178,31108,other,
179,179,31230,other,
180,180,31331,other,
181,181,31548,other,
182,182,31649,other,
183,183,31827,other,
184,184,31931,other,
185,185,32105,other,
186,186,32217,other,
187,187,32392,other,
188,188,32538,other,
189,189,32672,other,
190,190,32786,other,
191,191,32985,other,
192,192,33139,other,
193,193,33310,first,23
194,194,33420,first,0
195,195,33607,other,
196,196,33725,other,
197,197,33896,other,
198,198,34049,other,
199,199,34191,other,
200,200,34292,other,
201,201,34475,first,6
202,202,34620,first,0
203,203,34755,other,
204,204,34857,other,
205,205,35027,other,
206,206,35166,other,
207,207,35347,other,
208,208,35477,other,
209,209,35605,other,
210,210,35717,other,
211,211,35836,other,
212,212,35965,other,
213,213,36070,other,
214,214,36242,other,
215,215,36375,other,
216,216,36645,other,
217,217,36786,other,
218,218,36921,first,15
219,219,37121,other,
220,220,37235,other,
221,221,37458,first,2
222,222,37580,other,
223,223,37880,other,
224,224,38027,first,2
225,225,38182,first,0
226,226,38293,other,
227,227,38491,other,
228,228,38625,other,
229,229,38806,other,
230,230,38910,other,
231,231,39096,other,
232,232,39234,other,
233,233,39459,other,
234,234,39565,other,
235,235,39685,other,
236,236,39873,other,
237,237,39983,other,
238,238,40173,other,
239,239,40318,first,13
240,240,40434,other,
241,241,40575,other,
242,242,40688,other,
243,243,40893,first,3
244,244,41019,other,
245,245,41167,other,
246,246,41310,other,
247,247,41489,other,
248,248,41613,other,
249,249,42032,other,
250,250,42215,other,
251,251,42316,other,
252,252,42589,other,
253,253,42801,other,
254,254,42904,other,
255,255,43098,other,
256,256,43298,other,
257,257,43540,other,
258,258,43727,other,
259,259,43981,first,15
260,260,44143,other,
261,261,44382,other,
262,262,44534,other,
263,263,44786,first,3
264,264,44943,first,0
265,265,45187,other,
266,266,45344,other,
267,267,45587,other,
268,268,45765,other,
269,269,46003,other,
270,270,46164,first,5
271,271,46459,first,0
272,272,46597,other,
273,273,46842,first,1
274,274,47002,other,
275,275,47380,other,
276,276,47526,first,2
277,277,47754,first,0
278,278,47876,other,
279,279,48164,other,
280,280,48282,other,
281,281,48513,first,3
282,282,48636,other,
283,283,48851,first,1
284,284,48959,other,
285,285,49165,other,
286,286,49272,other,
287,287,49469,other,
288,288,49578,other,
289,289,49775,first,5
290,290,49880,other,
291,291,50087,first,1
292,292,50209,other,
293,293,50557,other,
294,294,51341,other,
295,295,51501,other,
296,296,51730,other,
297,297,51898,other,
298,298,52204,other,
299,299,52402,first,7
300,300,52571,other,
301,301,52715,other,
302,302,52880,first,2
303,303,53156,other,
304,304,53291,other,
305,305,53500,other,
306,306,53635,other,
307,307,53851,other,
308,308,54005,other,
309,309,54246,other,
310,310,54410,other,
311,311,54666,other,
312,312,54801,other,
313,313,55041,other,
314,314,55167,other,
315,315,55398,other,
316,316,55550,other,
317,317,55654,other,
318,318,55810,other,
319,319,55942,other,
320,320,56172,first,17
321,321,56303,other,
322,322,56550,other,
323,323,56681,first,2
324,324,56907,other,
325,325,57052,other,
326,326,57256,first,2
327,327,57381,other,
328,328,57612,other,
329,329,57740,other,
330,330,57959,first,3
331,331,58100,other,
332,332,58571,first,1
333,333,58709,other,
334,334,58916,other,
335,335,59049,other,
336,336,59289,other,
337,337,59419,first,4
338,338,59623,other,
339,339,59754,first,1
340,340,59970,first,0
341,341,60123,other,
342,342,60350,first,1
343,343,60490,other,
344,344,60676,other,
345,345,60790,other,
346,346,61143,other,
347,347,61246,first,4
348,348,61431,other,
349,349,61539,other,
350,350,61745,other,
351,351,61854,other,
352,352,62036,other,
353,353,62186,other,
354,354,62307,first,6
355,355,62433,other,
356,356,62614,first,1
357,357,62723,other,
358,358,62908,other,
359,359,63035,other,
360,360,63149,other,
361,361,63294,other,
362,362,63409,other,
363,363,63572,first,6
364,364,63674,other,
365,365,63828,other,
366,366,63935,other,
367,367,64103,other,
368,368,64240,other,
369,369,64354,other,
370,370,64488,other,
371,371,64595,other,
372,372,64730,other,
373,373,64871,other,
374,374,65059,other,
375,375,65180,other,
376,376,65298,other,
377,377,65419,other,
378,378,65528,other,
379,379,65645,other,
380,380,65761,other,
381,381,65887,other,
382,382,66042,other,
383,383,66162,other,
384,384,66264,other,
385,385,66385,first,21
386,386,66572,other,
387,387,66705,other,
388,388,66826,other,
389,389,66965,other,
390,390,67073,first,4
391,391,67235,other,
392,392,67352,first,1
393,393,67489,other,
394,394,67630,other,
395,395,67803,other,
396,396,67908,other,
397,397,68015,other,
398,398,68117,other,
399,399,68246,other,
400,400,68357,other,
401,401,68486,other,
402,402,68595,other,
403,403,68721,first,10
404,404,68828,other,
405,405,68957,first,1
406,406,69081,other,
407,407,69210,other,
408,408,69373,first,2
409,409,69486,other,
410,410,69603,other,
411,411,69726,other,
412,412,69862,other,
413,413,69994,other,
414,414,70127,other,
415,415,70229,first,6
416,416,70400,first,0
417,417,70525,other,
418,418,70660,other,
419,419,70799,other,
420,420,70937,other,
421,421,71084,other,
422,422,71222,other,
423,423,71371,other,
424,424,71519,other,
425,425,71663,other,
426,426,71823,first,9
427,427,71924,other,
428,428,72152,first,1
429,429,72430,first,0
430,430,72595,other,
431,431,72745,other,
432,432,72852,other,
433,433,73066,other,
434,434,73246,other,
435,435,73376,other,
436,436,73520,other,
437,437,73661,other,
438,438,73809,other,
439,439,73950,other,
440,440,74091,other,
441,441,74193,first,11
442,442,74389,first,0
443,443,74526,other,
444,444,74668,other,
445,445,74800,other,
446,446,74933,other,
447,447,75070,other,
448,448,75217,other,
449,449,75327,first,6
450,450,75540,first,0
451,451,75657,other,
452,452,75852,other,
453,453,75989,other,
454,454,76131,other,
455,455,76264,other,
456,456,76398,other,
457,457,76533,other,
458,458,76667,other,
