,keystroke_idx,time,type,prev_keystrokes
109,109,21645,other,
110,110,21786,first,12
111,111,21918,other,
112,112,22058,other,
113,113,22374,other,
114,114,22504,other,
115,115,22652,first,4
116,116,22789,other,
117,117,23135,first,1
118,118,23269,first,0
119,119,23414,other,
120,120,23559,other,
121,121,23935,other,
122,122,24083,first,3
123,123,24228,other,
124,124,24375,first,1
125,125,24630,first,0
126,126,24761,other,
127,127,24907,first,1
128,128,25051,other,
129,129,25337,other,
130,130,25472,other,
131,131,25612,other,
132,132,25743,other,
133,133,25981,first,5
134,134,26115,other,
135,135,26252,other,
136,136,26396,other,
137,137,26694,other,
138,138,26830,other,
139,139,26970,first,5
140,140,27117,other,
141,141,27357,first,1
142,142,27488,other,
143,143,27622,other,
144,144,27753,other,
145,145,28015,other,
146,146,28146,other,
147,147,28279,first,5
148,148,28418,other,
149,149,28680,other,
150,150,28817,other,
151,151,28957,other,
152,152,29115,other,
153,153,29377,other,
154,154,29509,other,
155,155,29640,other,
156,156,29777,other,
157,157,30123,other,
158,158,30265,other,
159,159,30403,other,
160,160,30558,other,
161,161,30928,other,
162,162,31069,other,
163,163,31204,other,
164,164,31341,other,
165,165,31638,first,17
166,166,31763,other,
167,167,31890,first,1
168,168,32028,other,
169,169,32426,other,
170,170,32556,other,
171,171,32840,first,3
172,172,33082,first,0
173,173,33213,other,
174,174,33349,other,
175,175,33484,other,
176,176,33634,other,
177,177,33965,other,
178,178,34100,other,
179,179,34248,other,
180,180,34381,other,
181,181,34691,other,
182,182,34830,other,
183,183,34967,other,
184,184,35102,other,
185,185,35384,first,12
186,186,35506,other,
187,187,35639,other,
188,188,35768,other,
189,189,36021,first,3
190,190,36142,other,
191,191,36265,other,
192,192,36397,first,2
193,193,36636,first,0
194,194,36757,other,
195,195,36878,other,
196,196,37000,other,
197,197,37255,other,
198,198,37382,other,
199,199,37516,other,
200,200,37647,other,
201,201,37975,other,
202,202,38099,other,
203,203,38231,other,
204,204,38361,other,
205,205,38661,first,11
206,206,38786,other,
207,207,38921,other,
208,208,39046,other,
209,209,39381,first,3
210,210,39505,other,
211,211,39635,other,
212,212,39768,other,
213,213,40074,other,
214,214,40209,other,
215,215,40340,other,
216,216,40472,other,
217,217,40732,other,
218,218,40872,other,
219,219,41004,other,
220,220,41142,other,
221,221,41476,other,
222,222,41608,other,
223,223,41751,other,
224,224,41885,other,
225,225,42176,other,
226,226,42303,first,16
227,227,42432,other,
228,228,42554,other,
229,229,42799,other,
230,230,42934,other,
231,231,43060,first,4
232,232,43188,other,
233,233,43457,first,1
234,234,43600,other,
235,235,43723,other,
236,236,43843,other,
237,237,44038,other,
238,238,44154,other,
239,239,44269,other,
240,240,44395,other,
241,241,44676,first,7
242,242,44801,first,0
243,243,44927,other,
244,244,45053,other,
245,245,45320,first,2
246,246,45434,other,
247,247,45565,other,
248,248,45691,other,
249,249,46000,first,3
250,250,46125,other,
251,251,46264,first,1
252,252,46402,other,
253,253,46776,other,
254,254,46913,other,
255,255,47058,first,3
256,256,47207,other,
257,257,47502,first,1
258,258,47636,other,
259,259,47762,other,
260,260,47907,other,
261,261,48243,first,3
262,262,48371,other,
263,263,48510,first,1
264,264,48646,other,
265,265,49015,other,
266,266,49143,other,
267,267,49294,other,
268,268,49433,other,
269,269,49580,other,
270,270,50073,other,
271,271,50203,other,
272,272,50344,other,
273,273,50486,other,
274,274,50828,first,10
275,275,50970,other,
276,276,51095,other,
277,277,51219,first,2
278,278,51475,other,
279,279,51597,other,
280,280,51741,other,
281,281,51879,other,
282,282,52228,other,
283,283,52364,other,
284,284,52498,other,
285,285,52634,other,
286,286,52982,other,
287,287,53124,other,
288,288,53261,other,
289,289,53395,other,
290,290,53742,other,
291,291,53868,other,
292,292,53997,other,
293,293,54128,other,
294,294,54425,other,
295,295,54546,first,17
296,296,54675,other,
297,297,54797,other,
298,298,55095,first,2
299,299,55216,other,
300,300,55342,other,
301,301,55477,other,
302,302,55786,first,3
303,303,55897,other,
304,304,56012,other,
305,305,56139,other,
306,306,56535,first,3
307,307,56659,other,
308,308,56794,first,1
309,309,56916,other,
310,310,57226,first,1
311,311,57352,other,
312,312,57474,other,
313,313,57600,other,
314,314,57980,first,3
315,315,58103,other,
316,316,58228,first,1
317,317,58347,other,
318,318,58627,first,1
319,319,58746,other,
320,320,58874,other,
321,321,58995,other,
322,322,59285,other,
323,323,59396,other,
324,324,59507,other,
325,325,59619,other,
326,326,59815,first,7
327,327,59928,other,
328,328,60040,other,
329,329,60161,other,
330,330,60421,other,
331,331,60536,other,
332,332,60656,other,
333,333,60777,first,6
334,334,60998,first,0
335,335,61116,other,
336,336,61236,other,
337,337,61360,other,
338,338,61637,other,
339,339,61748,other,
340,340,61876,other,
341,341,62008,first,6
342,342,62284,other,
343,343,62405,other,
344,344,62530,other,
345,345,62651,other,
346,346,63018,other,
347,347,63137,other,
348,348,63257,other,
349,349,63380,other,
350,350,63783,other,
351,351,63908,other,
352,352,64039,other,
353,353,64450,other,
354,354,64897,first,12
355,355,65280,other,
356,356,65410,other,
357,357,65535,first,2
358,358,65668,other,
359,359,65961,first,1
360,360,66266,other,
361,361,66390,other,
362,362,66638,other,
363,363,66757,other,
364,364,66884,other,
365,365,67011,other,
366,366,67263,first,6
367,367,67387,first,0
368,368,67506,other,
369,369,67625,other,
370,370,67897,first,2
371,371,68013,other,
372,372,68138,other,
373,373,68257,other,
374,374,68557,other,
375,375,68677,first,4
376,376,68793,other,
377,377,68916,first,1
378,378,69162,other,
379,379,69273,other,
380,380,69385,other,
381,381,69499,other,
382,382,69700,other,
383,383,69821,other,
384,384,69935,other,
385,385,70061,other,
386,386,70278,first,8
387,387,70380,other,
388,388,70632,first,1
389,389,70898,first,0
390,390,71011,other,
391,391,71134,other,
392,392,71252,other,
393,393,71514,other,
394,394,71634,other,
395,395,71759,other,
396,396,71881,other,
397,397,72143,other,
398,398,72256,other,
399,399,72369,other,
400,400,72489,other,
401,401,72922,first,11
402,402,73040,other,
403,403,73154,other,
404,404,73415,other,
405,405,73523,other,
406,406,73637,other,
407,407,73752,first,5
408,408,73987,first,0
409,409,74097,other,
410,410,74214,other,
411,411,74332,first,2
412,412,74565,other,
413,413,74685,other,
414,414,74793,other,
415,415,74905,other,
416,416,75197,other,
417,417,75316,other,
418,418,75434,other,
419,419,75553,other,
420,420,75860,other,
421,421,75973,other,
422,422,76092,other,
423,423,76216,other,
424,424,76351,other,
425,425,76670,other,
